	tb	Whl2l3	Whl1l3	Whl1l2
0	0.01	1.3158087574162302929475353675042705997687869479592364436697433178757923610510019e-29	4.1221750409103912715229327348693817816185941933775170760800406179333459869278269e-27	5.0183947562017345744273056455045065214532987490851577406854594008504851784365165e-31
1	0.013738237958832628959306640160922710114013528181478819177613092599958307411861814	2.4815985852216323178749278251151773141582251161353462618628103053591166610476208e-29	7.7737694572530764876135778074994713708804400865820136541139390459158130968920109e-27	9.4643035950115740612515234030408551998921019066086475094117248956687174585763546e-31
2	0.018873918221350971931204631342434726742218968656826046851596965677581191347291115	4.6812223529856431234966411277195346484290303431807601915802744874388085670173462e-29	1.4663410222547726281720518131610600142410924423934981925241826905667976530321555e-26	1.7852723784346530929734906542385983703050033059925404479327264173257483833267908e-30
3	0.025929437974046673951215012362738752356098537488479576683747404108015213145184266	8.8318427191815951832174821812477041858761136353249843416272026369258066433356266e-29	2.766363687243465837232266823518309566993150162395025415489659783843648777372815e-26	3.3681180932626177096973987392064890666628882930733367650965524491003040763327855e-30
4	0.035622478902624423589596848124362646760208187556644854310565683345863025258945991	1.666441113163443833362134110606706425991331381522751046436095729811325531956354e-28	5.2195732116937942704224142530165912581059676768492199307129066529735160296187547e-26	6.3550495584328875338082777377315508181241363767809672680104523725830073659099955e-30
5	0.048939009184774934951308495166382768440101385537673004792083951793588583641605928	3.1445783486642885692297267182608335617486915917121234652141082590784287913620224e-28	9.8491338476282447103783773369276676015017816072544044338181220818455951373099302e-26	1.1991848443573463995756207346666111236006531982937695269071106817714268840610611e-29
6	0.067233575364993368332206450845227735732121873270195970257640915340179069214693141	5.9341624614578643549733076631956201233440465173688424367915019060081698718909679e-28	0.00000000000000000000000018586097796686788961727690008665662936544807132474239671030780130018938939796281	2.2629723007240375479792012797762404110111382310534744570471048548594062014153623e-29
7	0.092367085718738621912641280458004821038467316871551007576137747161105114162590831	1.1198873145991325528267858555863786486117313339950549508432505637721436939764879e-27	0.00000000000000000000000035075038108869523017983980947846355943466087274264045878125977092311701365592716	4.2706231831551145217602216985646809076440538459356122638678959646690832669119763e-29
8	0.12689610031679221578970395628108583258419507408671325523457316446583446065123673	2.1135000691551316359653663927991404690323107959813850152146134786085786962947371e-27	0.00000000000000000000000066194590892447431233608802160547704082817356746655030785273264891726804341374683	8.059666805283969568796900254982709368446502728754790772594875973019043785338571e-29
9	0.17433288221999880117078795512374760016284128083952683619494148122160882999011503	3.9887770767267027617744574338359718779735398225453212201445771061207062840789762e-27	0.0000000000000000000000012492731768683762888677702018643454354237357840969492733626100120119722515676087	1.5210835084941797882172893548681647274654127539397865548471605616511379806392015e-28
10	0.23950266199874854432547785997084113252733184257230380782737663195513291327526143	7.5280815066551766410491532763837260623816683681829402106582264796515259382867326e-27	0.0000000000000000000000023577628356539326843543259240364019745866017058386969193895960458960279152789742	2.8707574995344700606162481514365796105229113721738033403276051522144053780254079e-28
11	0.32903445623126682523607134369212201097909084103455092925569743072476969011836073	1.4208038318632231437828562438864605508217303096166112714633821151926864259199669e-26	0.0000000000000000000000044498834242005181223842006811231880405297195744012779260446389064641042028198303	5.4180816353278459329636149244873063042475006910756365008201441792000422350895262e-28
12	0.45203536563602431417522135832625915658649537182493604573683842416465698556271242	2.6815625694953071535523725555114940455086569630890049260768783355391291961353969e-26	0.0000000000000000000000083984971574141060101429194830204240713459371953540284793518756138845202109207376	1.0225836374858849583926629843320672240095787669637570000630387297519557765955077e-27
