M1	M2	M3	meta	mR	l5	mu22	BRtaumu	BRtaue	BRmue	BRhmutau	BRhetau	BRhemu
587.1336067838511	49071.07259477455	39938.40284534698	587.1391857099887	622.9478718748859	1.796592368868903e-10	250412.68844844404	5.705216293663067e-15	3.5096906238509934e-16	4.657398892269159e-15	4.349536203067076514545609517608746e-11	0.0000000017761617423579490095953312029083469	7.72179142678725555143426843804207e-11
457.7875653856638	38996.98750560757	45616.17282091055	457.8319385021711	471.14903367235127	1.9311877496167887e-10	182801.59660739114	3.541052724225356e-17	1.053181666093379e-15	3.829862231080719e-15	5.2921748334461717404734157068364556e-12	0.00000000083217062956257502657430684911723984	3.8055403559695688100288704823569443e-11
607.093817788746	36534.15748837593	43993.28800751082	607.1353333539462	625.8253214083261	1.601992903808552e-10	95150.91390433702	2.1193431316715587e-18	2.8242043011048372e-15	9.576049538739e-15	0.00000000043175678330032033471067613027732381	0.0000000021164526025426290193230787057100451	9.5413044216428140626686462227320384e-11
537.4629872365487	39157.64467865965	46813.38152046419	537.4888258466077	558.8647651606548	1.7687270637912586e-10	132521.14304287077	6.33820221226842e-18	1.5933961777608405e-15	5.4874990945025675e-15	0.00000000015693263279657418623315478929083288	0.0000000013972875484686569487664061788150729	6.3627706680810047168875370217650203e-11
395.8460488267822	40205.552939431094	32256.54858614585	395.8495340514118	406.69883308146365	2.0020434098312273e-10	54811.78640577478	6.6998852629788e-15	2.9764285867696747e-16	4.259283435705113e-15	8.6617494130388823281067045114075802e-11	0.00000000059981326643132014364962824595371946	2.6401203447801344125879177762045882e-11
563.3700997759025	45774.57776864907	44392.21406235906	563.3971573994004	579.1980705910086	1.805168114539116e-10	64806.348818605715	1.569246743789801e-15	6.394637014053453e-16	4.110299898020636e-15	0.00000000032698579457752120316416383773442679	0.0000000014599598106884684800654672204480303	6.491134802656172488420942891420227e-11
615.0677575467084	49180.75388015943	14294.5797655045	615.0703892455626	637.7406558099096	1.560701639884325e-10	231335.9888785668	6.576855624269967e-13	2.752138325521732e-15	7.890487565393022e-14	3.7245288580035810272633601621015151e-11	0.0000000030578682040692430946569365952450419	9.7638343110201834066622802869218042e-11
411.15899779267727	49189.717742361914	43125.23641144636	411.1750817312208	453.6501576100284	2.2330126951479624e-10	89571.72001150248	1.8580962154225007e-15	1.9354075667840548e-16	1.8390898680074073e-15	5.1528603154123844086604371683802952e-11	0.00000000062104397506415989565894645132135844	2.8101231937254650231650410708515893e-11
521.6869535268692	40405.63324971316	18802.01976868915	521.6985070164314	545.8318347654857	1.6060121207137715e-10	99247.64052553373	1.6366705938605412e-13	5.770304167690982e-17	2.9202008152550776e-14	0.00000000014338633428278789084716491465305142	0.0000000018819784272976811563223370847301747	7.1023197753585689070592634100427092e-11
389.54216111366344	38141.24149017935	48047.524441388865	389.55374690210124	409.6398538309194	2.1338470545233254e-10	13685.449426214624	3.3285189677762096e-17	8.876725920201871e-16	2.6767712456349905e-15	0.00000000017637811490803520067254721263868756	0.00000000052292275695729409253047189777210613	2.4257784460678843458904696541490657e-11
389.4632943320347	40525.96011388926	13898.23512654921	389.478989573378	420.4598564741035	1.8174333285624388e-10	640.6162752303062	3.506978575926719e-13	8.834044183979638e-16	3.9505901071317235e-14	0.00000000016260558236599577574800617322972614	0.00000000091829814891489783665941851700006549	3.4218236024077335617816516287340386e-11
285.63242448499534	28570.71804903353	35469.76857111512	285.64226334639477	298.81804177040254	2.152714053757187e-10	9810.740460094725	2.3191094581486506e-17	1.4675890946787597e-15	4.582298817498369e-15	8.7404886323215266665996994781645698e-11	0.00000000027773115500470227347809631520665398	1.2875256200750114556233835742060889e-11
185.50890984363102	46337.368031990874	13698.35906115201	185.5285265541159	189.50072855595974	3.111003007980326e-10	20195.110560975678	9.847094695602186e-14	1.6587783422743708e-16	5.297142732733478e-15	3.0074779789314886222400353803006752e-12	6.1082858338892429925086379723301596e-11	2.5638106922028395744199043776373305e-12
364.530295476123	27471.30693743805	34434.44243174682	364.5402840194393	403.9079663633397	1.828440289818247e-10	124615.29000758914	7.736840595934979e-17	3.4735289462863715e-15	1.0650271957101558e-14	1.1115949922319664258437765611507284e-12	0.00000000072136889983561100189519517347461351	3.3210224033215038283456774867875999e-11
484.04765326070407	38072.712464521275	17281.836620214977	484.06720079991163	487.6445235556526	1.6080966084896004e-10	54153.25742192307	1.9677195898513441e-13	9.776036690456673e-17	3.230904364733567e-14	0.00000000015556015706840309345753363720511616	0.000000001475543778019933118215678554176929	5.4965331173073648872874978520509622e-11
541.4982513323159	39647.003692292325	38008.99501449489	541.5305220075119	542.6930438868284	1.709278232833513e-10	92941.506597725	2.729454349630924e-15	1.0125600374858337e-15	6.778010811528431e-15	0.00000000022340812391930412401395359265587749	0.0000000014126752629044673662268246738059421	6.2041681816955512194015751709898052e-11
500.38637520867695	36907.34482896422	33923.49548531098	500.3927381776471	531.6669167109778	1.7109442146274672e-10	115137.25492112091	4.776795901665877e-15	1.1454609283396076e-15	8.960455825704746e-15	0.0000000001396524654823785351763498075874563	0.000000001416772056678230019919111948105072	6.216201679325227498048185789130109e-11
511.4229468206705	46239.2878292683	14899.435169883902	511.42335596823415	526.0535614982833	1.670345487783767e-10	70106.85272476917	4.186149656833737e-13	1.2997085158263845e-15	4.779986074919807e-14	0.00000000011608823007296885888126872851918917	0.0000000017124822136523547048045374020211366	5.9314616140444768532739692748617177e-11
535.6828427277587	48103.21932313785	33674.30789103544	535.6837322959932	569.6101568863361	1.8321742097657295e-10	160705.00870682366	1.3274603910611628e-14	1.7003139776966135e-16	5.498126732712442e-15	8.6450718276590476629555122926304497e-11	0.0000000014564998539932322841867770414187132	6.2180378596901056562666985557423091e-11
518.1813715998345	40951.40733091322	37441.81664836669	518.1860900076078	528.6101295741674	1.7688886411487544e-10	12637.097470602612	3.588225798890382e-15	7.369773251418436e-16	5.888835460002314e-15	0.00000000039189036937080584174538716535439534	0.0000000012721733966401698873378759489267915	5.588445555343363191864628895325916e-11
508.0948143537998	39730.80182824252	22679.43359937032	508.1280808944135	517.3274429151762	1.6377305391467152e-10	21941.378116663487	6.793280700986432e-14	5.229151152260808e-17	1.6829216240399686e-14	0.0000000003014644330582920787869156662443425	0.000000001531934772723345901185987478319758	6.0959130756344854620530560426361504e-11
522.2738422933579	44657.733114913804	19400.68189662799	522.3036051946345	561.0122643362947	1.680570206885399e-10	59983.01109513363	1.5426640385581708e-13	1.290951706389989e-16	2.419217005576285e-14	0.00000000021977042498038551114381815611399293	0.0000000018466338109866388283641514858392469	7.0267621754678017401180707666463883e-11
504.1674067367174	34672.30067428954	31536.888105834245	504.1746064083823	537.8918978636557	1.6445238459470335e-10	130489.98326251999	6.663573962138519e-15	1.5040669160566667e-15	1.2246214478575487e-14	0.00000000012299115505517783686794908087957449	0.0000000015795152638971431777415338895479825	6.8767822749026610234665141844786523e-11
538.6782230790133	45866.88471021349	11092.419163277993	538.6847071449902	546.5353852524337	1.5884742636779084e-10	26031.206168799657	1.32300912506477e-12	6.541922348478856e-15	1.44751845375129e-13	9.4995954296442295335796448710799634e-11	0.0000000022570738812103050676883466851700111	6.7248158322853314663646533283330361e-11
532.0119788796859	49425.624176742436	20128.42788059207	532.0699325110846	564.4908821379232	1.7436222501614588e-10	212409.40344740485	1.4236969669232627e-13	1.83397877206252e-16	1.9420829124006306e-14	2.081850520362472129025443805359191e-11	0.0000000017281212312475481368470158306954424	6.5573295335058298618842031540446977e-11
528.4257924617398	48665.69183127785	32640.62753063024	528.4704359806649	538.5551856489669	1.8353225854908671e-10	8645.312854248554	1.5551393686380618e-14	1.1649981140729845e-16	5.248417617360866e-15	0.00000000035207780263741941249414645275974228	0.000000001269095973406427204128438574173234	5.3626764843344073429413070157377325e-11
506.6091843113756	26058.61517453228	46904.80515438212	506.6093941727171	539.6660879472568	1.6055786167769632e-10	148173.31251294335	1.1938546133770562e-14	1.2026716997780093e-14	1.8612592654338856e-14	0.00000000012126832895557799438668146940448736	0.000000001533664525928684255744432363428079	7.3001132062350617849241327981973509e-11
502.3707050001639	28782.492999804243	40406.11967654539	502.3722541468693	506.7921697090922	1.6114564641608145e-10	88958.98293769313	1.6095941206850652e-15	5.7974684804966875e-15	1.3894454590844472e-14	0.00000000022148751025234433719200534273435833	0.0000000013305974950907859918107614943188258	6.1236458230299056817874283741835118e-11
507.03227046377634	25440.22634584071	46651.46603639457	507.0357331612032	550.1808383778804	1.5988545050847216e-10	108556.03099326546	1.3912549013246875e-14	1.3795076462013198e-14	2.0787335139718253e-14	0.00000000024202104542881738891995369597896091	0.000000001625772542311902215187515139281012	7.7572073199535845505691408013046499e-11
511.56513416172766	42609.12600616461	12845.832655258124	511.5951737309402	535.5892012243971	1.5931954117063496e-10	193391.79587133287	7.265381946135965e-13	2.799652924888986e-15	8.675526595290454e-14	1.3730488433976779205803146828907723e-11	0.0000000020422917870246683604166449429481776	6.7495192861183544206994211050607755e-11
658.1366070522519	46429.497981721885	34161.71792658683	658.1714994248368	673.138309575616	1.599441378925981e-10	303187.53654377867	1.5835918120536638e-14	3.908477130131045e-16	8.997752936338518e-15	6.5707179896678726086084890480051121e-11	0.0000000026125341686002458461199275578114586	0.00000000010872357570504075047818794750128489
655.2953934970216	48320.73736430994	28528.207668908726	655.3408311177803	667.9204374102067	1.6029544148581153e-10	258139.8601379538	4.2569218375070554e-14	6.61651990306097e-17	1.189058780768638e-14	9.8444149661270101984297771115524364e-11	0.0000000026527399585882408959025393831193328	0.00000000010534842962776308552839278747591759
668.2198041640947	46419.14352458297	32259.255057407085	668.2947222834276	711.085169601655	1.5887249881796543e-10	207440.47930791494	2.255105983084556e-14	3.2532698637808005e-16	1.0970758984561323e-14	0.00000000023702860295280347253436628872827099	0.0000000030628656138085787230120344728099895	0.00000000012630377806342727474415838425297283
698.3815964422118	49234.53090595714	20041.343609559466	698.4565983317534	718.8550169797927	1.5072687098809792e-10	215697.99742899448	2.1935984333035985e-13	3.3099118796377454e-16	3.49934587547113e-14	0.00000000015987955043230476409914067169560801	0.0000000038405646922631547096261731791564681	0.00000000013451516462702008775577982225294838
677.8791793061371	47900.77704698019	29565.124464020664	677.9327141832138	714.3638536282	1.582614616050121e-10	344938.9368164519	3.7778185210913824e-14	1.2642871376616812e-16	1.2586327691926316e-14	4.7714063417379004580612489847545905e-11	0.0000000031595993876821141149283175832977207	0.0000000001267468409298821631543119712318542
488.7627090904423	12978.727037105527	38768.69940365506	488.76530052357907	493.49607162245223	1.3057934441986622e-10	75133.14143795955	3.419285071922787e-13	2.4436824697537446e-13	2.0881969434564707e-13	0.00000000045765840357001911939724784535659003	0.0000000016374244948371162379191327050979981	8.5978214401237354818734286738577701e-11
674.8463514984844	46395.96751437682	24212.528452138864	674.8975136333361	694.9208615955417	1.52553729355679e-10	363089.10500383045	9.106930707081414e-14	1.845001661848456e-18	2.086350500131028e-14	2.6055042662799965669841432238791025e-11	0.0000000033007976993786730381734276056539408	0.00000000012503712215885653765180871013927106
410.16693304161134	37211.90997165784	42721.450209608476	410.18581229321296	433.35982786409556	2.000765105541859e-10	879.7618592647668	8.593197905895485e-17	1.0064064597959426e-15	3.845624238723413e-15	0.00000000026012025476393959377853359339696941	0.00000000067151652704194665299452325853930755	3.0772146161320282692423517545799041e-11
489.2928493311575	28861.828275194614	36678.70626317356	489.3360016079547	532.8998740205501	1.6064427445478188e-10	23464.45551987754	1.9535070614731297e-16	5.490381694146633e-15	1.636670110255618e-14	0.00000000049558549355144393254385806191633731	0.0000000015845681675550496223351949634409745	7.2216207257738450615599789264959262e-11
546.993545667303	43713.18427898305	24406.69306713563	547.0007443417754	561.9481042706232	1.658524258666601e-10	152898.37915608683	5.99081277100514e-14	2.692558384959438e-17	1.4065492907384237e-14	9.9563819922354271341846407694475072e-11	0.0000000017725287296604905860736842101775557	7.0523427864932253649523356720134584e-11
426.54438267874116	43463.875341272425	24642.244223365393	426.55077469865734	450.61872633957313	1.8981754622105403e-10	109316.27318567585	3.8736260845796725e-14	2.1400521316818773e-17	8.131171933012192e-15	3.8917985662093430845773908336286848e-11	0.00000000086960220110063728533163195540258974	3.6244896726364759565142177981196289e-11
631.5105933320874	37195.19309915072	39596.98839923353	631.5321854883853	636.2333533039266	1.5523721523959516e-10	235242.37008408393	1.1172303151620699e-15	2.307892426937368e-15	1.0967562746692615e-14	0.00000000013337170692710584227616433623102075	0.0000000023318812764024892091476026779816982	0.00000000010249947014781407839465000620213333
546.911297059514	44578.93963164028	46746.22220174931	546.9408406768803	571.0468991981223	1.8335147244014215e-10	173636.5098800595	6.100700216993311e-16	7.892629703184424e-16	3.921912737814329e-15	8.9579298677583447500769309961071737e-11	0.0000000013788848735403240127366947270700224	6.2082429617535417574945742373458829e-11
499.9519480583825	24528.60118616319	38158.696322964315	499.98249705321194	517.3011476067109	1.513684982633629e-10	30570.977532390218	7.081886253437552e-15	1.303455172441001e-14	2.5778543561167516e-14	0.00000000049990461557748043142232513111832729	0.0000000015738999219009220158359415610748307	7.3276619174986931156388534126098727e-11
353.5556117656937	29340.881085827787	48516.82160321826	353.5696595468543	370.900222235382	2.048194591511052e-10	10701.401413197433	3.0526179879565653e-15	2.874550621638422e-15	5.017430774200405e-15	0.00000000016649558453039275980836701567754929	0.00000000045668301068516499141389649045542077	2.1635449583319440776565893707001224e-11
612.1689332339756	40198.39277732119	37012.72007091946	612.2241936940421	633.5607394269446	1.6021995033792623e-10	323437.08361903066	4.739650671384412e-15	1.2270131386309562e-15	9.527734493115514e-15	1.3647549960887771315550080870630624e-11	0.0000000022526148628353208561893687959656086	9.7528560861821810752910245842745747e-11
335.98045426335284	30386.39658809878	10736.613488324207	335.99845866607984	348.7986295134828	1.6860052175805352e-10	90236.55733870222	6.847202165964849e-13	1.6681769826637943e-15	8.298232287827511e-14	4.4831158720267439781706802535007917e-12	0.00000000073553415407073508340758585548452712	2.6428705013171990302228163960030577e-11
465.90120959784866	21277.75002043783	40785.75357229333	465.91285257111383	491.4425680688792	1.5374546052611693e-10	98649.04864709062	2.6105621552485874e-14	2.3977323388964828e-14	3.393515772736151e-14	0.00000000018392211790297949446277223603739045	0.0000000013619970392734005031084535383239656	6.5341852759673321539119297468364515e-11
436.95681136982967	19439.278812312492	42601.99818026968	436.99046999594526	469.83062393065575	1.5609264783566762e-10	7021.8771913916025	4.601901495918583e-14	3.4022582238705535e-14	4.01456610160466e-14	0.00000000053765397525839105669701613408906098	0.0000000012101423808737074918501295709171352	5.9071951447906707242054803917884751e-11
351.3748744268686	37616.82731776441	25550.632976364657	351.38387285103	354.5026047968944	2.007062883835741e-10	24299.814448512305	1.8850697474183527e-14	1.4326801897467752e-16	5.862497991145512e-15	9.3468288984397430740107694026882684e-11	0.00000000045855923525833674977870527016217555	1.9740967352639516096226970367802542e-11
502.4640157276838	44903.84353357901	24157.510900966037	502.4976351056223	516.8089204009035	1.7507059073300433e-10	76203.41551528373	5.6420601224591256e-14	6.536629346602304e-18	1.136381488627157e-14	0.00000000016049868916806115835596301335842007	0.0000000013433304356465743080592085708459775	5.4024859289162459978736175746888896e-11
334.4105109382125	23896.95989091253	24439.0964171939	334.4380064745426	354.35223143916636	1.7151978196594413e-10	4885.913931900821	3.727626244003581e-15	3.599258901658085e-15	1.9359531281206794e-14	0.00000000020397348166309279752501379186969698	0.00000000062700094815984760111774892017293814	2.7925092109072894179703738206780529e-11
483.6659227828571	38365.96224988676	41566.48140654453	483.7159822876104	488.84858899777214	1.819090912543637e-10	242702.0033142289	4.781070610453042e-16	1.1331266883571999e-15	5.102582240364891e-15	5.160376757078469679375040658236827e-13	0.0000000010040203416151299776241254436884275	4.5238123011773966901756209210494737e-11
476.3978773365985	34016.93584456778	36299.545028750115	476.43982121600226	501.86834093537703	1.7235373683969373e-10	13522.354827881867	9.622887170149842e-16	1.8999926668453577e-15	8.957396665440413e-15	0.00000000039015983647052862758727129692168746	0.0000000012166116595552896791067983806396864	5.4491398488257708417482044038371329e-11
530.5149104901769	46485.86806348477	39312.20646148591	530.5210395514297	555.9272931560015	1.849382817751768e-10	93836.49258598425	4.485247657929253e-15	3.8547528145678156e-16	4.275662286243971e-15	0.00000000019789325285147036411349345962235491	0.0000000013178493039498840227848550557238331	5.7827574331468345906050337988238455e-11
650.0810285814026	47525.430839510016	49405.42470997585	650.0870316814521	690.3501558039756	1.7295268694371384e-10	155166.15352136624	7.318820148270895e-16	9.028100359954136e-16	4.6106697277609285e-15	0.0000000003304365780045737961101481995754644	0.0000000022903532765573642571914484858515243	0.00000000010238633035307737481494459814724043
622.876700534918	38456.28754594196	28771.18411976208	622.9169084432895	626.5654723302493	1.5050232062463788e-10	102183.84449472779	2.523054240247679e-14	7.996517095315546e-16	1.656676316797428e-14	0.00000000036082566333776876313059985092750377	0.0000000025483078921309402299863158550374152	0.00000000010415962322533842390940553014021263
429.4510362976897	47809.30760051607	34787.58318013743	429.47232166246516	443.041144752426	2.0729114370105977e-10	66926.19206731996	7.54351223473155e-15	1.1843846700355449e-16	2.9658067505009217e-15	9.0828559309597479855378290719537355e-11	0.00000000066856470170748975416630523151479241	2.925464933182012975217979971146195e-11
465.26558784076565	37445.631714819756	35168.45944984569	465.29453341702043	478.339545088279	1.7893029495384952e-10	148696.2837959214	3.285182050200542e-15	9.121645756034478e-16	6.582334909282811e-15	3.479561951015964715673210781350662e-11	0.0000000010223128216904770630305445643827568	4.5204368449083092553393395826381483e-11
533.8374842502099	37161.39405387035	43124.15675079914	533.8482639522296	553.1199898072905	1.720182097806943e-10	57174.91706652458	8.372703504716628e-17	1.871737355336253e-15	6.967359105849052e-15	0.00000000034680594461883440016737608895290099	0.000000001448496243782665836037380943355968	6.5510359194309660118593195640708509e-11
558.5766623535419	40472.76158710028	39550.02623316193	558.6091259565932	570.0993437072412	1.7065581511823438e-10	274631.7002357921	2.1895012421970486e-15	1.0623598329505127e-15	6.64850974087675e-15	7.7959137174446945996554242124160795e-12	0.0000000015779664314765436722388531578426059	6.9579611601863071076691003653819891e-11
603.9052922473325	43205.680399470795	33041.65103232369	603.9473569113791	620.7603677750197	1.6335387190331328e-10	130419.45946418896	1.3971415282014694e-14	5.044879615891641e-16	9.249773101542371e-15	0.00000000025497709440713216885892767645157677	0.0000000021239276078413305785322187217955079	8.9367816517075944340413402205227979e-11
595.0954732977932	49525.24785961308	13738.108858262349	595.11590560415	607.7206451343731	1.5785230445277335e-10	293340.91479699424	7.243411346893421e-13	3.1134607615800992e-15	8.242698635699111e-14	6.023051158039332746346288747435765e-12	0.0000000027124200739658567505667533913110593	8.5638984774010211479034623533082891e-11
486.3736792385646	28692.693022818807	46675.963049791	486.4165283508967	495.1040248499095	1.6840752398658283e-10	43501.73435502044	5.004433844354209e-15	6.3085002066560745e-15	1.1444358816176649e-14	0.00000000032735977988659739419760182192721872	0.0000000011535549852963107288755735044508385	5.4255464856723261238878897194355775e-11
531.4772438049479	49519.09604079242	33373.45599791112	531.5219335362824	562.2500012455858	1.8446687667050797e-10	65768.9759670951	1.471251553920172e-14	1.2018496596458794e-16	5.20202880393268e-15	0.00000000024974921486262474383153932854187096	0.0000000013999179870163014824077568539159411	5.9573292552102893211500453926148898e-11
447.84884720020966	24909.85482763096	49791.09906417955	447.85400889715913	489.3450009107387	1.727759937353945e-10	146230.84877113573	1.5929390790715228e-14	1.2040178014349774e-14	1.5910719397744402e-14	3.7423170754815076257166334191552387e-11	0.0000000011087431455882977369587753635680544	5.3418886080296301874546981587872005e-11
649.1477343313691	48553.42394720522	22398.156482651037	649.1795052320496	682.4651573473311	1.5669616382976498e-10	202983.8109273265	1.2595927363467967e-13	5.297066982319193e-17	2.2858036574239233e-14	0.00000000015091792949743175147534019317424277	0.000000003108547789234817521517287392343675	0.00000000011614346823067116300870814529060907
319.753370234868	24926.183932908134	23142.384796401944	319.78027495396964	342.46164939151424	1.760439572167534e-10	3839.7799206819163	8.834427384893126e-15	2.298800966690646e-15	1.7312697663258634e-14	0.00000000018212140644988486375878758410498958	0.00000000056704730417317597516855207868620129	2.506721004225577557891840150819107e-11
398.57414674006327	39017.541733735925	11554.472206558106	398.6077089999486	431.69419862225106	1.7396790976746587e-10	114976.76193608872	7.240878268817538e-13	2.6626228416717352e-15	7.999695894254882e-14	1.1273984327734328108540411113084206e-11	0.0000000011077784644231924691527607580023338	3.876873692248980094285177802216813e-11
562.5385195287499	48477.94612085345	36394.466842152244	562.5452817157312	565.1074966274538	1.7916006371430812e-10	219640.4697850608	9.221796999785465e-15	2.3464546153761884e-16	4.813601052374381e-15	4.1309348982992979379627051137639108e-11	0.000000001433551681076947973650486182613978	6.1269225252035969416239561485109325e-11
498.7610647647626	47164.4670392396	49694.5063097794	498.78182297553064	520.9189184001019	2.0148786713384166e-10	60384.48258222447	3.893531949529206e-16	4.90504530243445e-16	2.4003749209867375e-15	0.00000000020732044521884149588241502432225103	0.00000000095018918518867065232304083518725408	4.3170776511274688943672508011541228e-11
509.97768342515155	38333.722206835	41491.19648261647	510.0015414011141	525.6598391419075	1.7668100104767394e-10	180655.12506844493	5.370663125065184e-16	1.3250100269600273e-15	5.986286331082801e-15	4.2703771041470298949094670698502194e-11	0.0000000012460983432073320652621153192164932	5.6025523697353401851060188722224708e-11
474.60484378156957	45491.791725141215	41215.997352672464	474.6064840979756	500.0587535141292	1.971485517724777e-10	97807.10895511057	2.3335634822247642e-15	3.88504015443734e-16	3.2214393226708285e-15	0.00000000010735032234852335966349452096627009	0.00000000093466282897544938758067161531538753	4.1732903529353661329780654016137715e-11
321.22979816349147	27022.015908004494	40276.212934238756	321.24508043124354	332.5740495776018	2.0183926670230963e-10	30891.913437361567	1.8131465038059637e-15	2.952037951422503e-15	6.2217687360553085e-15	7.8814630776358897226228638796101223e-11	0.00000000037944231404074441246977384553744669	1.7807858469263247409916506488114604e-11
653.95837157043	43510.519088601875	43299.70684184976	653.9683633511933	678.2403793711466	1.6412554414509996e-10	117462.85321628809	1.7643207767863007e-15	1.181771271775368e-15	6.950959499733883e-15	0.0000000004360192685952492772985576906003715	0.0000000024328575962150286183101027463043328	0.00000000010700008547094033296393019487883209
355.8109220070554	46194.596264471314	39195.15103016309	355.81720010778696	363.56606383854165	2.3460642252417876e-10	37915.38616639451	2.2532788571099197e-15	1.4420289159421266e-16	1.583681837856997e-15	6.2784763579059942223116588915378878e-11	0.0000000003450447488420773899108553628262669	1.5556717851199056713288335288818224e-11
409.35648814773236	19818.73211401618	35231.99247274702	409.3704335332697	418.91175809616357	1.55001461834251e-10	42263.1935298165	2.1220228356008925e-14	2.2221965159179886e-14	3.510344211949286e-14	0.00000000023729574783258697158300134948085034	0.00000000096683415707095407736314308095172623	4.5898376491867307568490838440521295e-11
485.84161118024565	34266.12028794787	32232.133660182608	485.87649676362054	520.691187126426	1.6694074525277293e-10	38451.26982781485	4.862715891704052e-15	1.5862022228801939e-15	1.1370934555084068e-14	0.00000000034065654880215339891436511965517055	0.0000000014346242445858426722009814823661597	6.3000258957091100401400256581656786e-11
545.044184372164	34069.570673957496	48105.033405460694	545.0928042639296	561.9597389627971	1.690600530964096e-10	84980.35598239455	1.0851955647374876e-15	3.5232037114801814e-15	8.329973238312639e-15	0.00000000031027264261926079244619578375918679	0.0000000015080867642081310360519417197164048	6.9753159173967058443833680992986132e-11
324.95836777035424	44453.41394131156	33427.42354468003	324.960504923365	367.2365618246636	2.3557671800604153e-10	642.3589648948437	5.319904974274887e-15	1.1008877361885974e-16	2.256181314833235e-15	0.00000000013791484476141849089470984925379975	0.00000000037974717520235202508723008829779304	1.7077850776073768979346639319039042e-11
327.5762113346815	33194.76932971063	18011.436636169943	327.57836790665704	340.6174978999651	1.8908767965619039e-10	91092.5423876226	8.048288287095153e-14	1.2014708110259054e-17	1.523525007510224e-14	3.1067776704942256434346247701490995e-12	0.00000000050529721610597469646544820825300037	2.0825208592992455733717183366487772e-11
370.1673171307807	46536.53011522333	25489.83186676843	370.2053819553759	408.6163752583577	2.1453358447532764e-10	30635.055890573938	2.8296172854386618e-14	5.282534330119081e-18	4.9774604913783066e-15	0.00000000010677903003151770926871606460459568	0.00000000057357016932727405644295749991771606	2.4534134227959761494548947555065176e-11
657.0015712764127	49083.6063152102	44729.70110159487	657.003523353781	676.1755953653955	1.716810737744933e-10	110473.09556509242	2.819600772702271e-15	5.878233151340815e-16	4.755265506739467e-15	0.00000000040961504406290132540879639058456964	0.000000002217644401204558942722359543347652	9.6953179695982600002172162162750852e-11
522.5551332430954	31013.01312762437	30477.590304564746	522.5797363175092	544.0426287575265	1.5315116712133084e-10	188710.00186274803	4.894086534038088e-15	3.0203330703180338e-15	1.8531858890686535e-14	5.6680756418438225977646183819584731e-11	0.0000000018184674626733838198201714609199636	7.9013192744514409123133873780509704e-11
541.7569384651862	46236.04741998108	10497.740163802237	541.8025340864184	577.8458840807652	1.584909856432166e-10	153682.39980229223	1.6777397508967722e-12	9.26191401800908e-15	1.9195858054199147e-13	2.849770117049770319863603732123083e-11	0.0000000026476729602173077269183625390511319	7.8164925816522366154746685462447662e-11
525.386156509948	24527.469124614792	45946.14572518679	525.3971490179898	525.5832683416558	1.529760790200349e-10	79146.69798298324	1.7570702748799476e-14	1.600697256314395e-14	2.3352544503835886e-14	0.00000000034540254234810066648568117504933575	0.0000000015131508079657082824694598634592977	7.2335676558263067041943855723924426e-11
432.6860076448616	43521.24093591504	22144.132541332147	432.7335455589079	448.1904240308821	1.8654845727634122e-10	43130.593192532644	6.311191376450489e-14	1.7240621325563656e-19	1.0638719237741502e-14	0.00000000013435092574920740060645201677444569	0.00000000089579761262735652082961766431311098	3.6328432837039171295780404912770571e-11
309.57781155390984	44374.132087478625	10522.79356992759	309.6085475364663	320.36207147439103	2.1217561360987143e-10	43259.97262466208	6.521432690581847e-13	2.276706254263781e-15	5.17741816075311e-14	1.7899688375474641613074068776179605e-11	0.00000000039827477837287903799438573254536103	1.4269469344491462169336159604316799e-11
540.0233273020859	27568.030517099505	37947.7279606495	540.0699682565527	581.5358346615631	1.513107242520386e-10	297178.977590488	1.6787434672713772e-15	8.947859441206895e-15	2.2442327034997364e-14	2.8938517469212420083619923142459399e-13	0.0000000020801395855927007835415295833648806	9.5272879373729042570099890305392344e-11
353.79420715939744	44231.967817992256	36909.858668888846	353.80647772431166	363.55012126082363	2.270934090042501e-10	107676.36043330819	3.0058023469018506e-15	1.6841393043422293e-16	1.9960118004084524e-15	2.6525239881410540176541105457798941e-12	0.00000000037058894472372826884168364253563194	1.6645650840453004121953954562153772e-11
547.6144418344506	39041.36985825734	46457.5978801096	547.6858359428004	563.8678110785884	1.745128071412586e-10	70719.43624526775	1.2150076347188532e-17	1.6523226172043455e-15	5.7593868126472015e-15	0.0000000003224625850821703665358581066269708	0.0000000014515195710508659332771126894650524	6.594324203747861459355132326238552e-11
616.6413430452805	33936.37774438303	38804.36285752854	616.7133588788007	656.8350944446696	1.5264014704913144e-10	218320.27371990777	2.7165343296090836e-16	3.898533187556928e-15	1.5142201751378666e-14	0.00000000017062947468147551333540175730189864	0.000000002646347461864823023477100046339121	0.000000000117825096303480212236972283231716
330.48101209506456	41493.25087971306	29519.327863924093	330.4853343168601	360.5726278898248	2.2259235151700282e-10	87188.79054854768	9.522883005101846e-15	1.1494305259080577e-16	3.3512792542275206e-15	5.7217337402073556057261227398341409e-12	0.00000000040248767703316840001004115435613453	1.7831862065984029553155834448966902e-11
345.43460672816843	35430.53202530233	27353.29524750836	345.44438260618745	354.8445105544656	1.991722587450498e-10	86942.23174887	1.0999542724722706e-14	3.3157553063490373e-16	5.818269009025924e-15	1.1543588379616472515831616649572776e-11	0.00000000046606986852205377282261611606546256	2.0420857875716561593552483338393628e-11
