	tb	Whl2l3	Whl1l3	Whl1l2
0	0.01	0.000000000000000000000072652467381039988678692653382453654652386091632209775764600639164310091073778877	0.000000000000000000022720116491823621797454907214011127509698009194855917227839527965525673233438621	0.0000000000000000000000026638072894558781926841619461385755196547809330426350541385812003169077135886987
1	0.012067926406393286370831703097648327681054619541514018611023822896171655598308043	0.000000000000000000000049891340037093616518694446632429656572216309588940362509517042789632265602017303	0.000000000000000000015602182762314088930295485457279612925806589873312072154538401886547275804489308	0.0000000000000000000000018292675174930510645859372241779891503848887337614633720479930492060744761763169
2	0.014563484775012437879551431015760647213295504088978407870255413479452815956562062	0.000000000000000000000034262435498518375262024215877628702032315594652443106777917174793152794341578509	0.000000000000000000010714660895586585076368703761439321052656033407438058411540559207725032470750833	0.0000000000000000000000012562319309122440513319258740337895769904941973944028461864827710728996306290904
3	0.01757510624854791881389007655886166993236741554122847989724604641788810811682431	0.000000000000000000000023530867033545451721315048262695923628826920642115484329021166157564298278963188	0.0000000000000000000073586498673968437508212815370974150600848244422837812364379069916189814489634862	0.0000000000000000000000008627579758111888389301633014975578048821380901448428516659505233999927099376935
4	0.021209508879201907836396125355583367737575633496271870914196272329262573371491035	0.000000000000000000000016162053039053417415021561145703588959229586114321258950301099938140438820025418	0.0000000000000000000050542503429793798260907022740362731018931083563714833654493590860492572114468579	0.00000000000000000000000059257993071204893888225386235438267484085200654430019686759074152100254040670011
5	0.025595479226995357855864723011921338642165937028782850254378699345568246061328799	0.000000000000000000000011102276120122607362667325869315922066381510376659224674137622379389994720071466	0.0000000000000000000034719404016305703152478685515842081652111818274429015236383071319245020567698853	0.0000000000000000000000004070630590616846813148922200157412327227244599674315568661325978915054951828185
6	0.030888435964774810024309268245631085834514206254223003826152793842376421873227427	0.000000000000000000000007628004439906497962647875975094913383845106403897623302342330327111869915790785	0.0000000000000000000023854548212387558616341569276620642849149917139722974496493110799991866925905083	0.00000000000000000000000027967894536638528055867892391337182957149601725741906744575807900336885543112224
7	0.037275937203149401661724906094730409920771828011093488533716004749210918776517449	0.0000000000000000000000052424287003794800594747512544958984652710223206889910985916340036711582512574983	0.0000000000000000000016394297879220159656563731189825633427241497145297107558647414806688979399778926	0.00000000000000000000000019221200282120273764956084511904976331744588769965674604512280751027405270671196
8	0.044984326689694456873860736695528310503248313303876439272592381251367183021484705	0.0000000000000000000000036044198226228520319310592742187510318797467492952736716115825499071993625331427	0.0000000000000000000011271863119662448206456894036035116510676443726086251450592409930660137310337763	0.00000000000000000000000013215469318245945168327780260328001763730116996664600602783304052037946291677589
9	0.054286754393238602676798984874106473943548354354393201062994322287812924626477909	0.0000000000000000000000024797484679608165219464027775129508401498380217470217850622556832980493535518927	0.00000000000000000000077547543892502560597429947661463372848888304868304619677672814174181720391526	9.0918982299928571548336452889397251076258539149223665979917858247268388574158126e-26
10	0.065512855685955088172143357749698516583371664973660732634356399760463201996438171	0.0000000000000000000000017075909244130183954740771386924319669322124683018766762234924455168362003394586	0.00000000000000000000053400386265674603494396122521340796996232323894259464701111053783720074790111774	6.2608274238982124109025977052060743965598792593754881929604992751761139017011824e-26
11	0.07906043210907699651382174822251403671463110229233250674563899965760001140583328	0.0000000000000000000000011775317918412355717432019307790445754471911474199573471466834981417732307043467	0.00000000000000000000036824213162409292464062955822270175993628927608338115826938874012941066341533542	4.3174213860613486201982396364002462442127615600818917646772664269888779163813891e-26
12	0.095409547634999394893688456164751896398409448773263887051441348087380994586436429	0.00000000000000000000000081377491294287620515524420664268499133764345427903913878102138796694993620166291	0.00000000000000000000025448704172217472276177782489640469141246400950674837788484550138673423196507819	2.9837782886136952395756372737062565466921541437193973227399171017766971156774298e-26
13	0.11513953993264473221636278961711728389157571711570068536670971304545183680728938	0.00000000000000000000000056430475682178738153780653947381641430832298467876053778812244663536141473297585	0.00000000000000000000017647215145083536258847850302831032756685043485503386261260442985707996174850894	2.0691907733886420968635540501963951461587764305410840863252545994945772419538029e-26
14	0.13894954943731376371299852173530116221130467144910002049456286790316002424103166	0.0000000000000000000000003934483630966335575679890994565433676583636505779436795111965838667910129783854	0.00000000000000000000012304173252222020859955388334650882995045524195753326294024378572598688411602471	1.4428753112393437585141120723315197061040628058113637784763917050481830274078873e-26
15	0.1676832936811008174846240909253982052052040628899561221902793429885852725089302	0.00000000000000000000000027677422535922159389060045583200787309783882616302630642577053573801980276083322	0.000000000000000000000086555537350722186261445604174906602976702544800784654168866249445733467445957376	1.0152705083437266951388722876027347870923358585148881494758439614907554874210463e-26
16	0.20235896477251570524918283587533641174105509975487521041540776577819665373568662	0.00000000000000000000000019759866868931013687493388664020854874821861272721673216117160564911297147399289	0.000000000000000000000061796269673467460631055634979311405964867935087358021378514159802909918047805553	7.2523006723781192901483779043982096117276831879565030505265923973708636721428237e-27
17	0.24420530945486510852869695103055876012793471774494561050860404041477764603058766	0.00000000000000000000000014460014311500943594704504700800127691207175749842824479201895951098089110230998	0.000000000000000000000045223529698310012664667764303912163716007049309746078837717625462682725069641994	5.3127903003038810035689394006876122536092554559184682999383603926211574777616478e-27
18	0.29470517025518107282748546338220559934440563519253123318971393973778043167440063	0.00000000000000000000000011020028375501245970024646602651535945459483019781318720910351946181153992396415	0.000000000000000000000034467550051466090375319613927584806665550192854910068623813588536392975309952462	4.056829694919256211358635728698546977550664735974104432195114072470297294246522e-27
19	0.3556480306223128953961220246950504315163515207154931275609418679537334910030267	8.9480233768707177305091480449849605738864682846749441767926222127873478246946171e-26	0.000000000000000000000027990328175123688199326974239323598135843314351444131847425246047469940541036762	3.304820373140034602136563529642812849590841498390742622064635084990933317171785e-27
20	0.42919342601287779264020686601912186785362380472290566871760520861459025568030466	7.9477267133514799270932490495788340231408933916559723444379164502465474367426094e-26	0.000000000000000000000024865697983386470273171314490399933588377128127030646720611285097360345955945507	2.9492274742634807671834950080709322879997077483229330980418386309702840075724699e-27
21	0.51794746792312111347551746779609533650207263865787583874128717424065541975733879	7.8761129747969057203361003407946817543215341959211857178648411474315292010347249e-26	0.000000000000000000000024646891451423785951696239434594708970170919626484049512849652646974324114274773	2.9392024335902135469582255080140244446087573335080318408341407625820015698236328e-27
22	0.62505519252739729431882739394106655526183216675079429623473110409498837177134611	8.7229515727447429083518974032771541896581184507559526330182723479477537548735609e-26	0.000000000000000000000027302651431630259027171097802222919467413418107542164126212396844310735975167142	3.2733115287283702105605920345247635064917124659068080535933631399017944114565461e-27
23	0.75431200633546173748017424375542429090041902022968630818799222597600684781103594	0.00000000000000000000000010609343050094799545514613133933721214313434978277341450602327728623264680967258	0.000000000000000000000033212759286183582460076748870807518238862423235861943674908988802609760388818419	3.9993304100804473194424330627005186041926005047554528899142793442121547015658617e-27
24	0.9102981779915218627386089038967164583031447484772863277743782422522914841134995	0.00000000000000000000000013805034391420044886828982966300535322785346728578484315165211261439995107791811	0.000000000000000000000043222336495219053244481993602432260555548987604478519575580587372502296590166457	5.2210750762557461674217696981942823513355435597596184424738530824803533008400843e-27
25	1.098541141987558259826656320563318407830293553669031262131825886223328827761042	0.0000000000000000000000001876698870846938457618663346108050146648603556779081286793907666177757735134681	0.000000000000000000000058762682908488470381446756684000364523453900241946140985909916250151911076523643	7.1132458306659338097870239836547555201001755260628770301195433331045834054941976e-27
26	1.3257113655901090906167116237468797073686628530746431390980895603225555179182196	0.000000000000000000000000262047234908745425361206382315332328875421215976306054706985431862383059731131	0.000000000000000000000082055927128910789933356341490092760763665034985941126288363242433751387140183656	9.9464063876293015301044594145476136620565593768099201991231110008871507139016758e-27
27	1.5998587196060581478817336190603642195134616408119653263591200985837842236926029	0.00000000000000000000000037181758581187490827301125323193543413328184457154391846919949350517798999335983	0.00000000000000000000011643274643665906298293093398682373651158626742670069492424968614488514021568325	1.4125669246360544293806955685477103158491050341360858900403513940650369400723344e-26
28	1.9306977288832501670070747998401890352243827965414066462140160342784007428985121	0.00000000000000000000000053267677149383485556457080037270706916208163967231221648875152151649308630700543	0.00000000000000000000016680857718871961388303494206625763406172062938269681682861571065272982686707481	2.0248617812621883378803349559965558876748177422580851485481525547335886569964758e-26
29	2.3299518105153720684494092859527478347273467268421426356625250004429227852366856	0.00000000000000000000000076762537951917208529311088735952786857762355745846711031836354351369924156025208	0.00000000000000000000024038639164230954682222306779539013047784581436077996891110997198447242039776546	2.9190745532985841949807739503350523986381307238348775331177627246292309768249444e-26
30	2.8117686979742305345525812445227594539399232741198785187662220162015539415736466	0.0000000000000000000000011102571895912466160240479107965780854229148848641782760667967976195263505301719	0.00000000000000000000034768650086102268500922655294861956426003363941959577717394256131633048164584659	4.2230625446794947598728467419689209702670462812520979213011741785130480896082721e-26
31	3.3932217718953285682303058812689668575375126393154853246620000400041515194126803	0.0000000000000000000000016095619875883088865065716814624400331298857037148961536543868598469087194714915	0.00000000000000000000050405058270128270869248583000281695273551203928634426686596002761596054485404973	6.1232702033147353803841370367374421746587796613622667914028183591949176649066368e-26
32	4.0949150623804252172688515885272552185156378658124161798793975978986367661264694	0.0000000000000000000000023369292568175833834625313144679572837799481648745188394698805722400388994836819	0.00000000000000000000073183490643390017497331668444607900901344222561248721028244009212075742736888137	8.891383233679732761712017412854884805169546034865368929150249225447203769378185e-26
