m6	Gninj	Wninj
4862.60158006535363992323348696572880949459183577483736852872715482735909711757057758303504958393464001959299740297556482	(0.00000000000000016092007919411849284179214577412573693212013453109158952431824234154429718056013732183536701275995566231933393508489338 + 9.96436583976946098790483187450102475258140823698550468067463633531668205763226986583367554369082339707888233563959226779e-139j)	(-0.0000000000000000000167378270742836784269615694556629546704934373813108366062697031352185104085064691965522825640110193350095713184916931506 + 3.49826667656296122191258437888856568165199444285542836199905768839140814650309294365156366602991912171010382912210113938e-135j)
7054.80231071864323587296321549049208072014140081864067685755490106946203000598860117861429688783211180424749678472497403	(0.000000000000000244267763341896285660290062519063169769235668561548834461932772457269738261877605836843097569122356991133639052308056258 - 2.69054773632932207249740603534310671396031809932581491401059742225347245169157336558723212930215185983125846128131784235e-138j)	(-0.0000000000000000000126562642940586275461676754583084423664728160126789765839037177511709909993698230452136369785354724366275691855679491236 - 1.81204303380265046602026698452459452503123514776847566168329384576147035805918379026525104858149929887844758999720935765e-134j)
10235.3102189902618431195586372049875016311712529871803316334689376662857506193750722075766642590620126244879481390689301	(0.000000000000000370067799748364573177633878643194930076856233080188821905631251347379370775225719213686984742957044967724115269266658759 - 3.56127491820442365393796473412397839013231951281487400557703385782108968042402791067285906301624871910923665737404327057e-138j)	(-0.00000000000000000000949955209954728528848249700680359138925277097767338946433394945917603858071776118165079625220028148521335512070780023596 - 4.73117470030137884433408770961675501352278917145241585208795446076471920556120499173700706056210443426012737536312724452e-134j)
14849.6826225446504221296717449073393384020860257676185874554707532782673445900834350252591630620900511156997222330330902	(0.000000000000000559655780962080377055299020502119995474389543233277114071182121958148355427607743358553315313201525003218625812445912503 - 1.12400631253083900801695169248247924372427309210760122115601761675607241444549113985644097103934322546110805571237462946e-137j)	(-0.00000000000000000000708869299351918550975959847851064721918711937116128001956573941557276155920780762059746181822826892366487037182665678893 - 3.27059601035541286648233132356785619475871931559872850368538684913924845440015934946012690452293434932664374147544387689e-133j)
21544.3469003188372175929356651935049525934494219210858248923550634641110664834080018544150354324327610126122049178092045	(0.000000000000000844976748363780609605101386789595271375032840827030539235841619343823687586905855964626038328238782193905242408718717653 - 3.84377887540588209457180333877484095798526834427321580477813716040221184197960153002488267595237581020129260696202848197e-138j)	(-0.00000000000000000000526761154324123439839833726242651323993589077465986070945813951767885229905881162168119794915443120167169194751068802389 - 2.50570623357352009461171297863453328161323436541055025887384120348395756732750246709003122960122286563392371703191848478e-133j)
31257.158496882362841862668342934974816775166532207315492413352459656179166163661326883615394234232325082772062645543363	(0.00000000000000127381484994750593781844162955567156893481712363730514339498799835140030611747112778114876631146430317124218432203491179 - 2.43006614030092502959808707016131140065317633184551960771056389532237935831232068775685006435335180976308734739172944089e-138j)	(-0.00000000000000000000390647572028070438275169465670118600028103334434371010203245815397159328346594250424706420849933169263842668292851394921 - 4.17326581226398017852717591326212039215925143640914582779452749941368484123374101806331831069301190519834157916939055352e-133j)
45348.7850812858203633179606345741032737746825386803919225858022554407237841045450277645174695604402957747229124606023504	(0.00000000000000191758201930750853061716230403674219664869535052119681473957420901266644100158440019186323341421779038905264588107940876 + 7.41695063723645359304692896707482733925277794336424400587873162738421089195231270566729964537833487125903473006595707594e-138j)	(-0.00000000000000000000290097840833605049348375753726530484384743297736903828475314609560225411367043449693598247719470444270940897265045762704 + 2.4042694017607164671669251583209238041259787433722991928246529180448047784536075604280452365407788089079158594205732309e-132j)
65793.3224657567992270761222555991490385245791255655231372261766059099168328534915624692011655084573239391505828636622733	(0.00000000000000288291013393729318415013455484200912132969617402974847159513565866162834088604946683475009101490591543913674508664330471 + 8.35930886242276195044331606158396156430177127400910079968157572382010142084379947108921726543498534902074887562527608356e-138j)	(-0.00000000000000000000216980046133041369577998667434185743422798271781792458863910031608492785233867563053100169834855244619210151459592067471 + 8.55952041991994739927466606816239977420307675300440213935069862859808329194362715141523294249019128006028027736307400813e-132j)
95454.8456661834029240808292702621021378334960473136735444641887648770407782465168471876590956573165604321494853573136723	(0.00000000000000432889306962910129022826131456690062925128079619366967703055843308701161804422152385958048779684986625271051238164205594 - 9.62641044522312376586516365465804786274802310033627887736734139514796156269824163297313380287116834481182753180137426931e-139j)	(-0.00000000000000000000165155235359973671893943771772595275133608721730279158912999438297976842367214332298856846369231252586032178985458019449 + 8.09249542878136933604229681991510678144364318465953093016301945199310320163657782197437424143693263519834592255756165172e-131j)
138488.637139387307663544927033190615181853579721188431053589706785748486054758227012809707581476968208917914993044836797	(0.00000000000000649271685692899213036232446948314725246039388904690321646681437565639266090521704721685951658982134880727902578865394022 - 8.60311764839489691143058340901939203402732015270840725790375508221083065873014878694747141338533693728118503318000314454e-137j)	(-0.00000000000000000000130192136836369393931450166056770836479037182992324434872191346206585215686038931277319416176370403523947778575930986543 + 1.88444304159533553013765544361453746620486870250015248062923170866676432021050480999041548426757611964659677811832896293e-130j)
200923.300256504713141188928164868808008263235465276953034739745179280092172684262958151139139518334551483499011426660642	(0.00000000000000972773674638633485637337784351385332619952025608888083326378833702274604685101227203701911511458725773313858312470859988 + 4.6153610546222377830529729736993891177652165250765094052320511129541229999635304181805646868864715815703727214770669265e-137j)	(-0.00000000000000000000109142613781432267839048869093054609426694528187409238844795135267864967143758467246490245471561937699134088128093321015 - 6.07484140918055127362713472093277184187864629735403243356329476879639335644337114096755181132738635592180314200167127131e-131j)
291505.306282517656038448657431495143141929184359395795581214126487571462230262383329485510641238902762275109634618841511	(0.000000000000014560014789423196540262881197841236065788934098569889743762052934937521522698056897836789735770862442187118768363574095 + 8.62345135114871439742236802174097043541238777799753338065810839421864140937525754740272669863871367747735200551656650965e-136j)	(-0.00000000000000000000100401794623853166246186863561116290073464670031842749395328425997018267180078286526249835002878939304685254574980554124 - 1.12148147072141868817049313131211452207775823544684588283804156874301562683465636145361425983219269744850122337918000619e-129j)
422924.28743894986095504158715845523614498084417511006886632695651764668634028675215821323945279686419632716380151860878	(0.0000000000000217722239637503272302423331751260294797718923424992588117325996481568181000537726964663677190778538101515850769490205119 - 6.0473084411780436296243046423766166323695997886051196775747085078862838936458244701594936710438608760190182235593166456e-136j)	(-0.00000000000000000000103671516002584205037962382909571537509524561602177849386126023335313243233716101842821561857012183841310093616525212924 + 7.38407119975208153397583819852699558716418133712638898525819445881313222425494077192398007887451515837881921771722226017e-130j)
613590.727341317310648202632736585995656582316524673777051019953207413364716888851043104384225091888188853128925934041202	(0.000000000000032528103023730056802376030588359352819292981349576332640320951556297353050927290031573935861437601942163162332282170639 + 1.40972407683172477597754359250799346871813131859082324519734757449264955956562635351098758560143267608371393075739226615e-134j)	(-0.0000000000000000000012004832225774527072699218214215948967877093938856141652346528560969554174881302015813231429680948299156570746019345692 - 1.66640774081378177255523788006620547337550226311865450637835668760889246351789603980782250035561837567233442141717374633e-128j)
890215.08544503856950865616752858387543632566424762063507423646551802687375660931075200931659585517332193947803533392954	(0.000000000000048556971715271067058504605951393061232389401620923176308202329583827388245897460921267746172951562493353213430171788582 + 6.51094834609811403120884570464228821236635610418781625052544991749122262938614918075227795372233277463815680793489253451e-135j)	(-0.00000000000000000000152266525853436849803125669126366761400179326890203171070155984571345046167181435075929896905898302005390347100585089416 - 7.57833827567943386169178624406967174816173167435916991061214348368066479708147907499868997816889586288833501346296852224e-129j)
1291549.66501488387541007554647208754297595526316078251030549872363545226754446634065570200167946292847739508082321731574	(0.000000000000072427165212460170202334345772466664503860599580579237896179379233800321947990688651448613623181115913973838515718709808 + 5.81772843312318253263374337216482588309482766469637454286264183721495582703119687452173931209434165305176032124396089104e-134j)	(-0.00000000000000000000205142908703499700699717289554681726983453117690252975548414144047409674356396043149929287142279215847912616715997363456 - 6.73445959966381896427644075684779749222403462279895582452805645959254353387962399594622341120202889725069695485462284624e-128j)
1873817.42286038404776033328700840726075602138979980776918612979025701338436267026082554099121096889193656887526659613402	(0.000000000000107951060375811550172579607025498488140114257030918215243070823828394917055159521764630401925361933408333031278298941596 + 1.74850157252932245186684692768321520310695800886471114159299628342565486303200778205549410771495223409805386377637967547e-133j)	(-0.00000000000000000000286293999148036359366583969580410286909987298672289517116236200400587508847033100844621101355313196779830845565580441583 - 2.01311547158696831867030421000910962202804627101943506429473239025699240847111137766884917267698029410590778220685339284e-127j)
2718588.24273294065904350073186174465907725060456254622724419776064362002940675531446029657298443570716075863701485850726	(0.000000000000160784769975906465635171310058598082757819525717722665787712059507341013663610866963786271243911909138890619767222520462 + 8.61354203527589089575121903602994813971493993045642385906323379659495441610666837016771347506837124177623701206910133382e-134j)	(-0.00000000000000000000407232360837619233694134316640021227045191582564462892507010939811875118847472299174524189309246452199365371729708212823 - 9.89843718281051194628336011721263822017434924310281414354477252661155508510620923732233258472824309826846595816909875795e-128j)
3944206.05943765545020969626983266110681767967090252483636814453852797665229988678229800026594643133462921678723474443062	(0.000000000000239315708519306900199644671051997059639073143853503189300778428847945253700366930444085148474302581084952077329407051917 + 1.38584731108604116857203354611419389361998680354066012960042996707344980135493484872257031890646191063387989074900631729e-132j)	(-0.00000000000000000000584999575775752933641462304276215283674208055437689641156379173438186960130753493151130996805483058548318267024828457474 - 1.57766023980917455508232361573097093610181227399977951646672160096647204690917580582508475637791454192435797564803366648e-126j)
5722367.65935021730098437357532175051450991449587323298601587320204619695376801710976389024230993967976370353333798943877	(0.000000000000355975705477580345447496090731546895030368064342317401934745272624958955398922890700651208277390148661134229635998381844 + 1.31197492618902851275520420610455942369497173698587177272486872394661019432483692550503878259132126244397219957989950282e-132j)	(-0.00000000000000000000844567514247173186854680670188127441888567451830150286991024521823510111765067284783437211771206051587452668191525070721 - 1.47651244198692554757849661662733486355559248058070857148562765336349738375802636144868485402624795589681081959286549951e-126j)
8302175.68131974520633055080134428347373913759468752854906396876992847286953961929260881122519254584879491863255061825312	(0.000000000000529182969225773911463657268272283595408100750209931453937812970167825584155683448015716127884372995707283976035406939057 - 2.74605315871056648167004529896356501513390390407751930423542777630910129731174453975197305898946520953432503212778502193e-131j)	(-0.0000000000000000000122234623484636079865439104886607631777397819831212912176510018727659656716513235657190183800565226833932181008201665429 + 3.0646813212996432828425118313236975080876656361757063494822771068334570140239655334467968577025825366264653110582571197e-125j)
12045035.4025878216862008087777670319909788472729227391413283137032677428506990097650344379006817193604245845440299541467	(0.000000000000786213023901739973357785244093176993988005071965513019225703181178395778260840861892782267683941089898954690980429395018 - 1.01631343575952796125597731789315361410911940644515618062532856693818366861649470905073849285305223483676317069764630011e-130j)	(-0.0000000000000000000177129127988500071198083911839593286799534371187337320302459441017028872390913509685932843766546614595727261012201883379 + 1.1161000590152554376499928378970668216292496611991680740170097084966337612280537198152760253812129391674162377329197241e-124j)
17475284.0000768383350668035248026326623510616869337418385006530311467748601201872974837174832455977699296996569519797166	(0.00000000000116744153709693352610318882017659440175731256750504546559951525936306965832413877842957925944779754145478339505034125227 - 1.08489770732749890912039747950047351521830659267704828507381584831697057249177591922832818352680457881634184314632877264e-130j)	(-0.0000000000000000000256832677322868082534706306945965576710708015275558527925706208031901165520922559626019533107974157512582357362026579072 + 1.16325775655996469016723140336211127705924743393068849150733243150012205760930913121506104893020611431962302203599003497e-124j)
25353644.9397011179606471771263289438942358769654095565584160185657997291890410317090090886335364769640332091188898987621	(0.00000000000173261250599450907204851244225008031798204459336773173961844273800747264253122877496103443963805359651593227030534495223 + 2.07948692138605033067464301698699824704296756585072900899726603979022593621693556277531571980211953398579368403938072859e-130j)	(-0.0000000000000000000372512486057672650319207597413237585580175337895563137623774073199346076138591295963466068332593187686561501164166252392 - 2.15177927134004453819550856527466162705904445019407494091976078958358836885428845091178758673203105923431180280658966858e-124j)
36783797.7182863351243157458862758302978441766272288094841997103173264967875161282871712025393888005055323395347821598054	(0.00000000000257009564145468268807390142688937029865349847992674244098401651160119426330868684833666537720964253475001474142843399465 + 9.7364519881515113658806376241717233934523523213637627056552746638847196556345655775341526412991625415451180169766235493e-130j)	(-0.0000000000000000000540375202382394667460269161579506689023709214224525939300947171164996087359198797406931242838451006713741839681059569519 - 9.70266515655129500258112134083841656707241560721954558368652347744084038940225131199930039977184490165470878679883808864e-124j)
53366992.3120630965815369419494286494098868290979485002983641052865622448710869982946950408688609576136953355647086128537	(0.00000000000381055419552329556886559306564882723750247625214940542149923594554494077293416019973477274141225731149184373284280810387 - 3.48226683082119837350769854297682289085392463700254773796087221047425194479112139063030722874454018170630613912145688988e-129j)	(-0.0000000000000000000783937446476380108290594631681093947578495445428255882977731169128843639975215799737088515535950677467902102085392903352 + 3.2202610945039671632172719714252086792826207263489623981703063684876984216780188212594683671998083936048604032381672947e-123j)
77426368.2681127059726679451536969278214333743739744735291391977409086141992703890856887388447109039308735865434681367977	(0.00000000000564711841028104351310533589139346011661130631187045216877672890120008481233045126358473731887316084724912118306670638609 - 4.65183676470358075579078597432114722524974317279927848510601007014219095662974520230975621030721537885277527248613662502e-128j)	(-0.000000000000000000113732035641056911760485972499156264225918402899843663640222457280237707422687714188234218732603725271548608190285578194 + 3.99152960124810728389431554900358445079012561685306688680560555710229202926913813782571920371165736867942069306824172412e-122j)
