	m6	Whl2l3	Whl3l2	Whl1l3	Whl3l1	Whl1l2	Whl2l1
25	1097.4987654930567	0.00000072389459650896472560412259818387563777116782399063258843293417948309002231541143	0.00000066268892583792860671809588940730273973796828177230074913058093225904837895399764	0.00000047327555657067275934136720808033100358178874742115671099084058669049316756315887	0.000001435908868461208401208030570477680789809818520751472499737345062436848880808293	0.0000000046960050363145110049788173821950795177321246202369700011617529037314643654872059	0.000000013709196468157715819087131230131899556442326138174946665875153700458796396544065
26	1592.2827933410938	0.0000032260678928690029689978739647446334656507843753515555562032086990524296039811806	0.0000031656090016711484865169176618041951995800163315537225596132873405706562180716628	0.0000021012760283203345103056882584654998597420951895172428028422746612315319289380147	0.00000688102090544227712682919320427871369636559246129132153987169952087758358246434	0.000000020747838950825129248948615027159417216187283605090928998487327070882417779792726	0.000000066053846672438666052520440165228591848585102396267364990726859701970646436983121
27	2310.129700083163	0.000014340544801522892965693038878613966407132767553755878404896266702666766193100668	0.000015103203980797779050617232852655669273144503096570372688424682674137765482591611	0.0000093213566681930295294813206879169578005198126962485582507035089545026291654616885	0.000032881414461474438905819054138852049288936191834971544888941529012234421748384154	0.000000091824708097276568506675807656724224315799298077493670501571841752330256702356514	0.0000003174996086951306217166552795182863994159868849307142607760737756325055514945781
28	3351.6026509388475	0.000063659057779225789927164008690550717169471733051545071562623636867051427591967788	0.000071917188977384528278297821932413646612074350744691779644761939148364513614378712	0.000041328310153550806098162657194224492056314713889341933332241003982183296841736768	0.00015670321668110437199552725665697451708394664260894969069162340768700164788978673	0.00000040667645340372297960059183559416003204099366627561740914714636895709755475741164	0.000001521939937842853980542084913934247067493439016929477208168268287988989019978561
29	4862.601580065353	0.00028237952890305756342686743673117143103061005429563119832402682872097943242995822	0.00034170121519555588272346579808205345937348033181992077552291590039390731978220813	0.00018318169579384996947661007316574208345235024905760250841278700035910586033876092	0.00074490940455284870419456993109470356816767680009388069067477026489224055516970339	0.000001801591668406482928920199363118355055775153489266784895321326446695753797017387	0.0000072752116229641648385746249211060542557067112361476335288104428618959875320710398
30	7054.8023107186455	0.0012520894751319214012102475463333102438844451766094714947204914900450233124978166	0.0016199471639122894550237525448167665956539085445520279335064257739515298839944735	0.00081178262160058442007935434407326078467409472653069252243039647009888856963081994	0.0035326095649846552244899906445695041788402307397428138611378751600471050803784964	0.0000079819068717677208740313838618599609492794869883869062968709628399528737130096408	0.000034683871859628299210984081458981231086296582438133598161806362624141761860013046
31	10235.31021899027	0.0055507115817240964853789263428234066472761599930136336480772178630115220293037364	0.0076634516708275539809624056136936675207164412500232867405793541360133875990023033	0.0035971169126011756891739690500485480828299076955720568698519432509827829890076223	0.016715503890672977829655864146395085211398252441012732694562343401926671237319995	0.000035364779725991046290031887246364644296925685203950337696756267309828114354484766	0.00016493154206768274846951964293169192884634347526098177778280938702857409212873468
32	14849.682622544666	0.024604658315644264771332262727624791169169196103191980966986194406589811571974287	0.036179328226307747229258868477036841727499860475444332088698607099255654274202196	0.015938442675522091337029371069699071620311308437518366995181547773169439464748211	0.078928755921284672263658296183461445555104396893311513697649518518261326838540368	0.00015668911348907720309318248127305455672073414880405482961603995991841214936556472	0.00078241922779095305668424104324995177650542603567890657703472943031585749482049494
33	21544.346900318866	0.10905988321025571453697515354292690630193652223952907568053256449409096465033367	0.17047327219753885792050145040621670541006570995488498933193740847151107096271546	0.070619489372806282348765092358680270019796463821918213018729765282791679529370175	0.37196185687131633237651665852982708465585510499289779171762904791399043243639496	0.00069423564319057205217103711384066288060453778292223055048316398748065708474583756	0.0037033867685974273693305791133186594894494439049718504709559386518362940661841632
34	31257.158496882417	0.48339731158732968166889318253068623007052196932992693752467016885335160447719811	0.80178603748999653019015484336281458092232352435910007406284634867132431384837692	0.31289349997928902051243422105650864217648926789085842197962883358855250621117012	1.7496842333308783118367435872169401283822936625439926081292024935978774144622082	0.0030759154818071503281386427943435163640365000355256255003894344247712088855474635	0.017492130634259269770967187983774621841692571836147462487321378643770463330997312
35	45348.78508128591	2.1426019440331871790848624282596118016597002234240477859162896434794492957992971	3.7645354574238829796112350051568480346487300157374448348316161863188110705173399	1.3863247503504382028720762296669007662894411240843156613167655841691096562065365	8.2160968449364855064848778925169755834952001380054982870838475760388618225032082	0.01362828740562419778805799056521735029766881042248906890458154361786689456927187	0.082456755077154267024008367605345201412456743500475540541180435496176164698060946
36	65793.32246575682	9.4968640629820704493783022293976529311463790955036007574026665435388023245654442	17.646410437975574145348740360257775515656503815093986139916615389434747455945682	6.1423077508253483292174629923083221061432937353608540524044986738504614756882305	38.517547749714960168931979360854176668083508836495933298185405967868027069247191	0.060382033861082344497000499786324347511071024707267647830941120238103859038366284	0.38797248067791094151372680782871202482929407139928364157530071807170290757727166
37	95454.84566618348	42.094190732582618943035645244806972915651543945673821718216612103326255141772487	82.590821726791424344150106668229716367860005548226479553418679893527418907132542	27.214303044406950692277761158146067514040537915643555306323621961973713173909765	180.29266014734316377778310997701436760502374828866912156037019428469646377707553	0.26753088472278569433950215446803860030852075555289190978587221573951218816340206	1.8222743626017942311978649937318489721903777656878251386885445845907829270645372
38	138488.63713938746	186.5813450227994527332968515923087009862792696057678913999321795124538076122853	385.98735941352508654893054282408831181414154258177182594324072225855180628225162	120.57641642822678801050945218960550142409712702719315775881943517615242411607621	842.67440997041423133430162088183853512950902155120740851389199409016880110773797	1.1853318899283115376197711187233139355365448891360129721749603818554994179257841	8.5449177136420560983459617257084774686423568610903117526735970759630656597606886
39	200923.300256505	827.0253852367787680428280277983039861832860471268079111550668541778384121914702	1801.4119759047486862336172259182235699130357065842610472773018029996169731623251	534.22877759080389785950293708708650885026176338100023495489964681186500389282259	3933.1191736794498244066783581225502143870267480654295154762178877573935043412696	5.251772955281608145882409407653974306597213138402718183619841770653991967828036	40.005792411623126790767012336304306488216123013303329135579684074093610106401566
40	291505.3062825182	3665.8463160020240333388602774352663403215808393580485580215217309105429370055921	8396.1853363193796626360927582779149249220132482064782526720084052200502826839279	2366.9662107531634353973522721192582790899624848121343393227633700943146006666344	18333.299009692055696817104475273474705829377095484236715075904522118225941920973	23.268687770306745295160690674519870621086384335646605481574131646983212215175	187.02306605115172788089342588967480059268843880246949034075619213864798636238931
41	422924.28743895073	16249.296825082610083649509851559967066804157916840188964019440375614305907181812	39084.819664874117959966543943038959228334896522181476284163203607073406094525193	10487.132947322583104859204027253848479610422197181821697513703379725110383990774	85349.061907116499741204972093125961489609091347457606325018355954255070472197295	103.09505714675426783004160519667982297445758229406570342005834777007320455381871	873.08867688911184717751962285095465801055887232752976265903338124600767234296466
42	613590.7273413176	72027.749690053515053804037768296278752603135467717955916438706410419567168593963	181726.15307628346059161855694694948853653749659797343626507366203858041336914473	46464.520170325452059261243677370716583703516192059796808078275952532522664945073	396860.46641907196779253586996535747358649029458417468599597184105905219279114222	456.77656225115415379995558988420110818980334646875830167081001423167020803886681	4070.4596157889880802563453415130312114521532309885805841303508327683491728034552
43	890215.0854450393	319278.81318346325157361166998551737488252210096994012214566560456161777021940316	843984.06338207193202125557388287675748489770510178351601440485455111461897048834	205866.70959663824561543714774857128502589598337152727150173046667910942919734221	1843242.0072491530289478237439972847033443890469674593968766094329816477674669018	2023.8103090084871939537650750689332932436105754527630990196836417357932638447296	18953.052678438703686920748898499409117375188047881434639703832552582521440854469
44	1291549.6650148854	1415289.6819064299215936393474274581948627561648721265015819811660578535513912779	3915445.2188457651283137236904687255639385851298581966792644546828515653908759618	912117.48531566766153719528113169871374794838277727495000241583189629004988540618	8551752.070966632932393319567101155148359259714834992810765158467522120045944033	8966.7657549124083499854643129557574106669717649665999672503716344492914837978434	88143.875389431783383865617015671867048210905773948311679508295710829129935181556
45	1873817.4228603868	6273726.2696033329565285459600700589916395174685606490283948333213813133595360789	18145930.120882339719703739548249509175858426636091859222112357427568454605593311	4041247.3674548068815331774549491413665022306066832692292802548166390275677092843	39634858.508132020579454727767523892327434480794376046529830996864677915437980008	39728.473304925067314687757250959477834729413067957936209587393778364982981966019	409455.87027135764255007615420362426968023662971185190612122833890710907570626488
46	2718588.242732946	27810626.449414360409236227095573796764120417401620028849383797470903546096250613	84013328.145706445665037944601736600363374499055951105620376652875716686559406284	17905237.471914026371422730247167171065029256488939645793519082249036778882356075	183513845.08951121335057530406479980767969761461430771432666713023577916803887208	176022.40898844400029098270869908181295347679323675564141661081363429281087110665	1899971.4470048563726454139720834388015490796928722636081286149824585429121707381
47	3944206.059437664	123282362.89316410494183997464987541070463416883592391952081957440991271182165688	388603268.09902179883367361312798239453541554402273344005094876408186703477485557	79331329.676675439369388561435891111035011376426430188113498464523085852648182718	848883770.42682387067951024443084204998848158305732078381828370950773836320250992	779891.3041162292139098654924631347358700338710054516314172504666609098399975917	8807112.0253005808859574904629613088630438852323176673482678304147260590864353244
48	5722367.65935022	546507454.16197815560259127222401109170513612126489377202274635872798073234818778	1795855057.4029110967703115642007500243903560162994437634584125961992175408617928	351487090.96321197875490707677281194156182349841240189540194531315853944952607193	3923131677.4241283855242656522527001685015197367152665594944734214242945646201062	3455415.1261660781880684436715962574948601243492097544879026941784257755093578041	40783686.521465198087836056460885445388775108264628040907960466927247043929069146
49	8302175.681319752	2422680703.7310461696775131847610002464674057626538483193759629527325559017244743	8291992398.8519090785677337823258863451041940226255561127006785415187980637649223	1557306233.0707364380320308143340758297562197021269416545440783354833338790134503	18115032095.778410078338317093889067037095325958096771905555896603645244055476076	15309690.738066197301138955552361802918933275373032649535862050344936004535550546	188679489.69123530476270436286064507982056612251661598988356187755201367384263377
50	12045035.402587837	10739923941.802375194938172993726514591772573595231020305783022443580945019767997	38254674929.618677620111561555437958277493182803184286364761460953943380501808091	6899834275.2936915799372680068653159416289862942742004696765897548305957595546688	83576122339.996371250302570519561214596815295686226138207728519010563028481052399	67831690.85515552779752050653347004951030492351949375828179015017594080350102234	872098843.45445717121697637080566671720657809786900601005868255905017694986801462
51	17475284.0000769	47611421516.627078885742506659938094790673524814710911619079168255076241181241437	176344724283.04428929625903417954599806365103213907597517149651856762856509943135	30570552705.998585544817446415517218294948306536031618229344141270350701304079317	385280139106.4343101516110144028864191560195217273879221941945502245038565740327	300537664.79719810489197094209145789022063384357764971060849124999927266452371188	4027411385.4102996585563985546060136095538986942788767765237532790374095237595827
52	25353644.939701166	211069744409.20141064725561679529862456542741436072395612102028243947506639183065	812280937227.5227603319653857952348295461378104525542991335195166235192995914657	135446538815.62902166871165377088136431250631908121607395284057425177721082705747	1774744712308.8336973503357411324538632012133568630007924782527458916558018325963	1331573719.1689081472174669817186824474563861574412868805773208277452045502472092	18583221412.811641807908055416935161769974733297673359383220803642352071480699694
53	36783797.71828634	935719506605.88850265003786860354419616332404951855747533600416476741058565154148	3738768915616.4385483660045800306556887056337297240383735337068640582895707090991	600112285188.63233686176463731294387174291441458657122363290559119765145095364422	8169073820772.3272858609309381383233220644468377893391390192426739136889926449307	5899722303.7663166942175993966242040028890174716914516066047627886639577049113551	85677201760.428911578475393862126072428897257211078864899547849409913700490231068
54	53366992.31206323	4148300451271.4931342001809575306889225033948104387366850980513548142794965538842	17196560707479.817375721263853297215516512974049863020683185362799920110920775183	2658869983387.9210535600454838410887001140396061139101479756411400011534898997906	37575044010687.532381330053629032548973826554425384222299353847027399545923712654	26139542367.806978985682734641662898169514480328603519751428602728505781255831419	394704888253.77980703326493630807058152966544105772203643818668278157588304312531
55	77426368.26811278	18390752059547.530467367183988478945703497418852779703596357815827441920880067482	79041757559891.952523387080146480002602782072053888404379282634782236347890792188	11780443805996.13632017542704897654155217287068093420976288390067160609755532717	172713928243749.65922348938396684310328486808276460189974304743997902310216936187	115814904923.36163187408479695917105288168485251480509937066760378841749961577714	1817002871275.5884103956367297615825889299370981755868108552408143651852600209493
56	112332403.29780312	81533007199054.732546089668181225120554970402332235025522651346996183559553111202	363065046317942.06100302745233206906990661967027862174040497071996914614803595773	52194669755959.382269839655223577434050530350688944628902516551539761333061945126	793354468479558.03524176501230151558037120298566923674175193469544103140902217948	513134258367.03648704145515536077951744937456171097255636024814189458902479274518	8358470485886.5395315963862436950209161294971453300296922014138565924889127571069
57	162975083.46206468	361469789348640.65083425018970482550405692099915777375619636807270623518723693167	1666615893079649.8206990326175208039041124200932302344419179474057423845034968665	231254708575179.97074823132438321587061231137425087385654406067455586168608804885	3641913222584081.3788310201256681925429775709314660844062239533801026620879131415	2273514188005.7931718402578471347932892885020672088631865133973260613578144008122	38423567764641.224703310506694334823448280499829805488075922963297727263724802633
