	m6	Whl2l3	Whl1l3	Whl1l2
0	0.1	8.2496634692161322330554606157152156477940781224715282146997437365997196982791248e-30	1.1454185306825002006299829532910888987625039713281401697128874703398364652026943e-32	6.9878698800726839169956691471014603578440455483009420364223657966381011716179925e-33
1	0.10375666787451857409373186550669750881194533244142533738133385811506318031015886	7.6630853833376292842238334127051940226034831628341085414181282669262370887464637e-30	1.0639817931773777017061312793143020958792796332205538096589303218883744565070684e-32	6.4910125980238738360104241673198508507377290703716986704334270945070828082507248e-33
2	0.10765446128423154719899064348268390114400603283173894297675373424716693882083028	7.11821432852897699779689006446086498533857343110588445583072787896758210787422e-30	9.8833533605353738187843404473432007446108705207771839520464354623926747319542616e-33	6.0294829662554510892072183886144409359667560605814184791733037795129077865752141e-33
3	0.11169868184678230970735489760513110931087733063849862292832023848146097252054239	6.6120848461412712697605394603576195435096690410594855397878344399065421278478905e-30	9.180674580555571759359684440871313086054876177600096087401903718277683194210208e-33	5.6007691136618815293110451660198871910816692410038688450466329037877916562225032e-33
4	0.11589483034398109106594367359475042332885207752462737117712359066817267550173714	6.1419423279448625542924274943484665837260249849039608990724918765614403298353392e-30	8.5279573076434209475556324733478814616775889703744766918116545564310375932988651e-33	5.2025377685178218960351920754998568396038882025073718221211291532748648203410638e-33
5	0.12024861420374123297279104674603975027667337300533248583667215642433188398829863	5.7052280242159900828046970744298407007778735457727846293644721719562427352016521e-30	7.9216491723614828857529584435128201107343880165474503249783244721759168103644722e-33	4.8326215596821987172813497291641974619661472177464842675133933593000861638101399e-33
6	0.12476595526308695893930356156089115937597566716200094072834482643769217345889029	5.2995651177803463266007245107340751774053950617597412492299951254781696534338265e-30	7.3584503863080971721318343791877707771445055279215557341196669656388099357656851e-33	4.4890072207136931149791024788801096923755628013104432240814223185494208583637926e-33
7	0.1294529978227915628282514075691799249087691209606275641135564321534214348402001	4.9227457882217670257213280904414627627789885293549967442865033021294713258571857e-30	6.8352957830681978775338614769569129560376488487002696183248052261125883511598944e-33	4.1698246326987099113994317908480496494763551844531689234680207739604870483397547e-33
8	0.13431611700460160262927112692595212987939544305638783019861933652050878351642153	4.5727191958532005629816643970528602301624867519042346359416034392434475246306342e-30	6.3493381360908170431305780279884654157448050250177245146670446371361827353067163e-33	3.8733366461575892962345757966129388579213207149512891106804507191010867126621961e-33
9	0.13936192742241425072342653953092749052449730536932558107653376068400037747432246	4.2475803200529025200019010123108026701000602691891803841488099484512000440026877e-30	5.8979326627010678656928780083297539842503970243524725060223404941892499565297372e-33	3.5979296266349407353362335470767513625825360913683555901881869349712308227861039e-33
10	0.14459729217920197800768936178914097550890059583131734432495949678098754794514724	3.9455595912186708559812107632611403894432853642712013830961429766876274548787173e-30	5.4786226299099199422510909648838547417100105682165434839869801444375776919582296e-33	3.342104672518618573925787900758695194387168792884930502239552815249128013061715e-33
11	0.15002933220192181732255588759035889457246145619679242092781459738001822904571523	3.6650132599121911425426185944315561822284619399269742786322356999620207258000594e-30	5.0891259836815975146269625068567572271533006550914505375025862298212996932758784e-33	3.1044694572904528963580669925719254729998015410327339483791617290211507728613636e-33
12	0.15566543592710616429430739750022550482733970880070455258227173753695545145221079	3.4044144507777071414685062059879685640240793830833823575430587982010508909659166e-30	4.7273229288885849576816133560852957334892630840966127603464525322511389614690704e-33	2.8837306518103094930157532573880542152892318879110071003043548265797359041599645e-33
13	0.16151326935030905624983805087695905133517580295777131308916113762206674550873944	3.1623448525461057676670388490360602050862872330863978610887349627543619321021784e-30	4.3912443923583272766381599927215247831648633386744475881446878813580751484460974e-33	2.6786868853918753202576257756749628907182123857383381999432057951567467582526876e-33
14	0.167580786453076771058478378199540356344389696686030160233929739630096198512961	2.9374869988973905895027485512699611216353689103550052763901225613916122479660755e-30	4.0790613062219271061534768508741914434398207249484175864106066859435113872392894e-33	2.4882222073609315794595202154463949113419971531175159191359460474832266944323407e-33
15	0.17387624002162508074600654089461137979190697609305668079263859804780813230710872	2.7286170981702557384251192578478751087083997193285240483132019224776422238706192e-30	3.7890746532396213891484592470196055248823531144477006651420956857576967998804815e-33	2.3113000135107448413796488194554300282837943406314320112063173209855214506796455e-33
