	m6	Whl2l3	Whl1l3	Whl1l2
0	0.1	3.0252918724073512969920604824658408821140663278554742407521112695817428274702597e-39	6.7453548741235745984615903628886884539814180777863283355503171725382592868349993e-41	8.7965784325610635418678397628581932947023303815579713336875374762171687114311902e-43
1	0.10471889027960933081290643478024059715560201277293383687835060071686681346584587	3.317577255200176419681685476612578751769063753225189797143893426915173112662036e-39	7.3970488076040725411132660252147730416840219407177015451344941315444672138386801e-41	9.646358714105413073503487062092937980157593839683288711191180308441299243933648e-43
2	0.10966045981392857590922096925729726358144013044772035559224164506243417725400553	3.6381010936330481505743551633219589334835199506376084273152980196959971040110633e-39	8.1117042402605622428343470442587562741281046787426222021098579812982891261729072e-41	1.0578229783593601815206671732024945120267652345649540270319161137748457948153442e-42
3	0.1148352165926629479370254786688223470090997563117659984539685823622985934016352	3.9895915041479024599860828494679217472372703843492019239056203814301151551555619e-39	8.895403804074123123902397317985063892472342712372852775036711487896261809326801e-41	1.1600121620470378897512032174061483530845357264983791220664686899116558738009427e-42
4	0.12025416446602244117322754323972695609673728305494798737363846813118766280969368	4.3750401521381317757346493883304156544657229240886148908810258948525991949831379e-39	9.7548177265520085702587362881289883266166266165521190994461498897481436419328942e-41	1.2720730205622674748181916099802780598729326490265494904841139952352468223119533e-42
5	0.12592882654383499208560412690452775959855648677502285140025714700808668822995601	4.7977277092919549382255391426635121844424957825478372953672017307129150619799736e-39	1.069726058611002665632173852850014413283436536142162717839632643169359539662547e-40	1.3949591507003346766081588905768231227226959085325617952823984280215975518332071e-42
6	0.13187126969883811634339520338280586450750375033493061587150942136022379394214065	5.2612517694519312573830093882205291362281630256047688741793537253602290463829582e-39	1.1730753547961777954730823914659837840088575852573230993489518581887638026244158e-40	1.5297162609999496520900168841730071656821315336461678647941182772657518590885588e-42
7	0.13809413022625399307111635719636523277271682029734160077802077037634593202258802	5.7695574603207566904045080854160759989390331804070399641743371400177807533852713e-39	1.2864092609457976199364007051550941213557693898824006992253534803536236995235357e-40	1.6774910682264340537340948553975706513429776121351330158278586745887303733311204e-42
8	0.1446106407142117435422823046518875951538468044708242638863084885412893787394583	6.3269710112353141603569347124345218995990679441681465801244271884472219054427397e-39	1.4106923434817554554454760927851148617170911881614288171198808666445998428411127e-40	1.8395410529267619416102438609576251250231404519218063304576480444642640704564562e-42
9	0.15143465818215545487238858474053061473640410735733824359322869184614244530825691	6.9382365623273479664778730406569806108073475251892533004993427271685441606587445e-39	1.5469823415098104964550733192135138236622617007817476050858675493328356219851195e-40	2.0172451569765489437629327295601480763998666768380111515231212958644099644906074e-42
10	0.15858069354707280477875337020433493049222643701730581418214539332224383233836813	7.6085565279017518884333466158361156636302103142353222632909140356858544385946987e-39	1.6964391650536820780542887620021371609991094370520582324276433768941049584790589e-40	2.2121155140362664959081485377895003983893322767277234671197190554694972091085025e-42
11	0.16606394248020268468161365133293915089041328167814251138688672571029985410909197	8.3436358570241604597560077744664192509170927842466171366585478686697668996637843e-39	1.8603347619569682353383404188638296913874601579852860359999269106143115162366907e-40	2.4258103126012057637606420956842115092429887250154674963745246471351438035537528e-42
12	0.1739003177198369994392104333159217433536717915652193242867935849357447303573797	9.1497305673722780110436974997862316279248837294057975505504084774427457030914128e-39	2.0400639372470266094448224331355339791971691506210916236300888685109498143534958e-40	2.6601479009409533124048216246510098644468490377296814360834412319741091928094903e-42
13	0.1821064829089281302800017746045414329799903619521153567139554888839922266395346	1.0033700964648323593059294042809457156332374005388215555459483276621153235198319e-38	2.237156216825792951536791521736352982626773156655867302432861655805638001804687e-40	2.9171222537603466611755925472366543142534621086016670466593135549918221649488338e-42
14	0.19069988802945596715554552332227360535633008333939752476634734882405182829398901	1.1003069999577725808521948593897909296204427633564603251219370375623701008068361e-38	2.453288856198441797767983970233462545884149081122914065063908375872719957051512e-40	3.1989199319637515772681408222509489454890285119368273616657943997156065315184007e-42
15	0.19969880650890384262417553878657825523898036171462028105526320122268531940090676	1.2066087258065325535192668813282603683487037492596855084075831562800152629891658e-38	2.6903011046458318492193139050578412430277801163207563036783116175396367710042094e-40	3.5079386795651903372513105851833480034270194785946945529795202636670813762209974e-42
16	0.20912237407774835168429036886475713987550762801338705531483091743059562795223861	1.3231799127810040356873669466690798580022790346589270319419839101064986255582518e-38	2.950209845871832547756291137049473947883505326920888620728328614743737605004425e-40	3.8468078156647379065662865349802943287735190319025083792487538574372179969215871e-42
17	0.21899062946059148161594025932578946717139439716064843553059441475027574721946197	1.451012573699201618737437183158073669471009788656919093194740060997937657698e-38	3.2352267478005426539552852363204162915365743000979674923538568947944424336692835e-40	4.218410594623184686028102649842292943316969758927548836812910085201586237840393e-42
18	0.22932455698746262056049807686339338958993727736911127769471748417971419791081453	1.591194531798036110216638817221328988273693064541446280773775723197261205426457e-38	3.5477770669580710010534779621308228738209422922789794994222950291093167769908013e-40	4.6259087242397859243948861845894211114420370354029843454581877058083042407098734e-42
19	0.24014613121590115459817186219470680003729006199083861990602039115435587452557333	1.7449186711843570223034372375483214473191328098939481569386898766383318675497292e-38	3.8905202668550441205494469800183091215322675137810164141863682382957687560166801e-40	5.0727692500116078745891872527556642021214647614041588959988357220138834347556055e-42
20	0.25147836365870618305825495974669966093856137353915183716668423059758804191681162	1.913493079830279806740601774590425230882999336937588467600589834478401973273444e-38	4.2663726251053623119384482387139778300146491675903006032996374153952929058361354e-40	5.5627940335803748711734076387350763611774476059144282458645407198261290877607901e-42
21	0.26334535171671747302532829259612754877233976801759468877586544652003677642154924	2.0983521711223604808016241304831303665718274938385378862260366042446302358134871e-38	4.6785320208008127262037479499363745096486163035017143882526305315087083349144954e-40	6.100152075421086696704591706743846110236433727896766276120076824520079884799458e-42
22	0.27577232992068065785018174098152125792821964545193878328914183605507054994425379	2.3010688782421904568263023402450928098395883777779885811050743345811169674041091e-38	5.1305051120486541427694398462671241902189734419836664009140929429161145513277427e-40	6.6894149558790438873017454593077770434643967175971697334596800249167556552218818e-42
23	0.2887857235911598316037839162616175741779247630130538055263434644037795447240376	2.5233680247150521628735411959285202936387696469061325519484047068855871605580389e-38	5.6261371337217871241171951972959657674394331359945950475261185578530030525745281e-40	7.3355956950185387157346414569095517442254494862343916307562880264409977232785379e-42
24	0.30241320503060254299780338928338146320943593376969469963289056360726206633109257	2.767140984388403284578814109344249828491671634442640642893249987002104255257044e-38	6.1696445675342261089660239251106938182665581930067296008542036419817175772015229e-40	8.0441913606263860995551440474139484820342806514953522863664618897766680943598656e-42
25	0.31668375236704668221500290239798633203616297398553378715839791893680440259266043	3.0344617549751329677893889477721980136867515962739052109979184650577868603826912e-38	6.7656509607191923577372518147570989460787817443240537152111718808069760444053998e-40	8.8212297853562389359280526276541109279581478135987201043207655778382130844235959e-42
26	0.33162771117459733218407942268279842020825304571751118100294910103593860193412409	3.3276045812073613599840506586289116927950823393261218048877527802876172234948347e-38	7.4192261960507775441726239152834354182760722171790007560712559845922130190950377e-40	9.6733207886671914994468005656114641952391010784635455969297078274134604748591692e-42
27	0.34727685900170631223823046252234628792972664699959445973559182534745683216086916	3.6490632766929352142221850345450673262220074807594160638593045296375776386652623e-38	8.1359295449284064215107314957694979642195160133777432778408654118798442571160781e-40	1.0607712337188860186027533753160880141445903724736709225098815838208370748324476e-41
28	0.36366447294447043275856073753986505521768347162001674365096622815173586330536576	4.0015724078556414773691235441080500104382164925351784675754290450337034570256961e-38	8.9218568669715340231017821470469359379808689633881960953578748723327866092383913e-40	1.1632352118747879293968739947657465047505553072735547353657681230079629831559054e-41
29	0.3808254004086395527672781349871194396668131229372129644643082959463599173231722	4.3881305189882833794818734333920613693519513717209202344804833541907500736027727e-38	9.7836923543067827089838465608180211229264146855357026791017300499899681045308257e-40	1.2755955050859475533462651612754540585576628677936249634908010403077048062040922e-41
