m6	Gninj	Wninj
890215.08544503856950865616752858387543632566424762063507423646551802687375660931075200931659585517332193947803533392954	(0.000000000000124400481705269091341986931562331600155330471531538788240678873761790618148205697208578923642764679861777788500975624932 - 2.19659982995505410313365079362354463050489799611626960619578106779933786799683044084591239319126577730145773592772080021e-132j)	(-0.000000000000000000929887990478332143813417358299485219685789357752210693374243585170015217175625651066058540240051735613313545470942414302 + 8.99150854584396044303990478520928029585851616503870008090631138847491260178985240475672521198576978140680106685110117404e-129j)
1291549.66501488387541007554647208754297595526316078251030549872363545226754446634065570200167946292847739508082321731574	(0.000000000000185460473429744947154117034403992690990121683499417916047809285904163921255707341274258114556305862536094771769341922033 - 1.64773607324187169578838187999015804644757096271012879303634771387084479025713018850434516537578428994625848443417213979e-133j)	(-0.00000000000000000134914443630214151102320036555075252983002285147585300270698392328677534590160250325776314091027126648989515097746445674 + 6.74484998483321274799217691319876682957483104055962401482428204996774224911524231759723680525290573091543021425296733139e-130j)
1873817.42286038404776033328700840726075602138979980776918612979025701338436267026082554099121096889193656887526659613402	(0.000000000000276291694706259818680820458051492432525876575789929194452887133312433351966969138340528395196914002464507795007065002203 + 1.89784590062367615147343674126684287576738254711847886794869971596777386349588468330545768805822290312378461357111971506e-131j)	(-0.00000000000000000195740540751772785162587590951448985085976046185278936521317378442537030491606732125829904210075418780407463727391405355 - 7.76757871517826083751553875834565824781686221770863548736612577271023120101503744764129823250092779483055122079700581571e-128j)
2718588.24273294065904350073186174465907725060456254622724419776064362002940675531446029657298443570716075863701485850726	(0.000000000000411327364694516121864504995618918526749025518388784948301197450661272746494944799494553011398811068083174111075539178209 - 9.29129113453418590065040020482925350517626734508938862555514675590055268594514474755260993645811095782785092180413094494e-145j)	(-0.00000000000000000283988127688170614365220173780175294065566183340186920928720001012641329836214140989582267909333117148164724880821307606 + 1.74577740715454176595630170160897095324142009533495201479937415680145205964386127979164951324038479000294453138166711683e-135j)
3944206.05943765545020969626983266110681767967090252483636814453852797665229988678229800026594643133462921678723474443062	(0.000000000000611963622867631806726318122377650783640560365643621869776848527856740363409946265266294831290032383883825940489215050103 + 2.66204160169409994359122627038969615242697374683869078129388535357319912900666237896652927954659642110205573617870189626e-129j)	(-0.00000000000000000412019745884720827829330090242793296720273309262559348963129514895295650338601502103251836776468015306773846097718045076 - 1.08943611472014607178439119220667979772975146371907581485428956101318743573137575592827466033125433198966293750044506854e-125j)
5722367.65935021730098437357532175051450991449587323298601587320204619695376801710976389024230993967976370353333798943877	(0.000000000000909904196190400217721206154626133209485711100183281646238702644405472749967543692670640932970396813199589191347644099685 - 6.99131032231051851608089022425877342289210000231010419721920898728181176994883798508238059004628590207322221334570559069e-129j)	(-0.00000000000000000597771300561116043186992349421395084655079546923417893988867809294702810057423760105027597802010408398793855964052184118 + 2.86106834200455346610743882647012063924771254543724498752010435797197890366062675175903698285231223811700766452103571961e-125j)
8302175.68131974520633055080134428347373913759468752854906396876992847286953961929260881122519254584879491863255061825312	(0.00000000000135210562094162063214763495376622857907265960822291653226687966243795742328182613115484134006948856586362299432866603226 - 2.13951115520416643883387764278941511631437320223356065414880067413360969665742768091641097686459893816765481734323946908e-128j)	(-0.00000000000000000867264695485577777117361913983863323139278162868910967874987797694877179218357096136686272075285414805685135404921438077 + 8.75520420240376584876758453312238947731841996887116725545247339202466453582005059361788836599643309497446164873195646627e-125j)
12045035.4025878216862008087777670319909788472729227391413283137032677428506990097650344379006817193604245845440299541467	(0.00000000000200808637918030166748751183882741442489022457794366622089239101295664341900625776536827365337638090625827928421825388244 - 5.30829047293025406645525703444987832933973401299581660625306464825968078788625614924499674364777439843832451080910888876e-129j)	(-0.0000000000000000125825323705727725166091094987802015603187361977350421280682172656203301291276511513494375911196008027931533314781526917 + 2.17255612166891642022686302352950634635547349376851901933048033175871315646570742083150138038657759693689429102660450201e-125j)
17475284.0000768383350668035248026326623510616869337418385006530311467748601201872974837174832455977699296996569519797166	(0.0000000000029807262918985405073700753248612501233161172179388017907529167303911499189462402823389376977169596681617190257273827045 + 3.81277777102521656693714923357908609654824157521677500404984329178827361432780226791978694777657757143093849392625959605e-127j)	(-0.000000000000000018255104917363091057309205386787469307988793523383895638706139422471665918555538930359442569118843073179536390073985049 - 1.5599968322930232591719752262423862089482176011890376773859127171550177847230327324141073653676675403329727422411287865e-123j)
25353644.9397011179606471771263289438942358769654095565584160185657997291890410317090090886335364769640332091188898987621	(0.00000000000442221762813399332437532626980610948592220579162729553851140614752245918897739003101086350217720961088258558021801422147 - 4.95044254475126181746582748946809523875124482291566443053265782930148173314869673883930972358090180237119792313272381618e-128j)	(-0.0000000000000000264850351240142832028527672093707463907490894179163874864050372468899026187611692695753578920595843506377323489058484573 + 2.02613311299748067522783194752606270964613084724707515492918994654807258467823885467250007228976855833453040507208716031e-124j)
36783797.7182863351243157458862758302978441766272288094841997103173264967875161282871712025393888005055323395347821598054	(0.00000000000655761807386279623901393894772379911769366094736575967564147880860071532425161959861952600988833843626719792706917287722 + 4.02190696601535932490265394717430730238544410966851443627340912081950755695306259797091031100422437385336652894139222537e-126j)	(-0.0000000000000000384252537555631188646658450911179602094711928138541622802109481859353365343013157574614501223481581650258899259215127842 - 1.64515823544969665049971444653563592000757027762843261831077620319759781921206776136237297988987039881549516319708920733e-122j)
53366992.3120630965815369419494286494098868290979485002983641052865622448710869982946950408688609576136953355647086128537	(0.00000000000971961782649696836978207257494261126106500575543554176109786577423469354372218851910806049660160356056338305917167321243 + 4.50035876749596683439236712435961996044446089372133543024540334086565534540788938494904776199940940744386174879712348652e-127j)	(-0.0000000000000000557484658620895956542864890289729251765987513458900632350434114409959443201423188379688342270436861243715441423865686543 - 1.84199502170519496129611325165502386950789903661941525657691961212798352731225701511046995211282022005579029651104195447e-123j)
77426368.2681127059726679451536969278214333743739744735291391977409086141992703890856887388447109039308735865434681367977	(0.000000000014399845055529321104246081821361239268376573192832587578198396475732610773755941791875871305757707977177249048817070521 - 3.55052466253234010180225063319056669429962577418669000067784217226768068869799334203627152468493496031499974750915934976e-128j)	(-0.0000000000000000808814800042447148869180459284656210343200894939098669281985360275504809687112675170568927689539045249278690529416600798 + 1.45313136194940951638007538468775447544288421035809884307453948439589850316199427188282986414668166936727929155269546279e-124j)
