m6	Gninj	Wninj
65793.3224657567992270761222555991490385245791255655231372261766059099168328534915624692011655084573239391505828636622733	(0.00000000000000000213373342627562078012924677739816516340844532452535660755656685252281564634735960626927413943040477760690311149237847074 + 1.71579282692628985167036926668799709382372835787987757305464593923398120236585386761840411758936795015531177288671861173e-140j)	(0.0000000000000000000000000540155777882931518043476439705650075837851966822596047016042576507250098702917987921091511274579529015994005381746653822 + 8.62613862752789340760282974971493530286744402686797626758363097455833816485453900063557316822806148407549441685304164352e-135j)
95454.8456661834029240808292702621021378334960473136735444641887648770407782465168471876590956573165604321494853573136723	(0.00000000000000000320145950255291592403312592548237831334840781233942348626141884397178128890911145893164629142015563329511269367071270613 + 6.46431925336236367667838231558300906425654359444939490470013604227926713236674049916179987163722413104193951866801521702e-140j)	(0.0000000000000000000000000520188550466673044378270667824722155969335470595781962512985429313095105976241640410977008414265651081256423470093749431 + 7.8458886709237561098789134609446279985988692592116723826353941104404662585107599535013597827373654438335743383192338279e-134j)
138488.637139387307663544927033190615181853579721188431053589706785748486054758227012809707581476968208917914993044836797	(0.00000000000000000479823482147235317374034215781795756504517096454737658335869084781110733457779902114948958819830010174518289133255860805 + 7.7802987619236115493610128007357205969838618286234992148200654611304733677357478730281843524030301309812569436044255872e-140j)	(0.0000000000000000000000000460494802610912625732439344883137622951792809239545395346946356100877410580495824800519575281415288903285726339956598501 + 1.85694681100508355173186967129313069146145288339708491369048393002190715040181209218841439257222608955304653165008783308e-133j)
200923.300256504713141188928164868808008263235465276953034739745179280092172684262958151139139518334551483499011426660642	(0.00000000000000000718406894233440185105368569113658286619708231624864432945318411106940877652689262148723600142878756855281726976800910817 + 2.03090413526053412197673670369232765092156747163140353209705679325458414851740630532821621624833967352947087115709027197e-140j)	(0.0000000000000000000000000387667691526337649781100253118693963067136696044191488309929154241892367936231371919326638030319674022244055887023307456 - 2.28624619073946686879968410397731873701181254643009175840785021149839005008178215109492567388653834870585613946188200292e-134j)
291505.306282517656038448657431495143141929184359395795581214126487571462230262383329485510641238902762275109634618841511	(0.00000000000000001074588356009349683159864769827075005329077964353212091430363234682465611099986597866329093761512696301141018094008238 - 1.31704303788752717248940015011529329558313920787698725005314382530953886495869158065318794174123016328923573990107580629e-139j)	(0.0000000000000000000000000315620079895246144804731759009641071144604022290343942053673937539728968242363034985533199833001157781925359281939985873 - 1.17316404226821172349609853372502198542873545828841261976546080709119118212354517600269657958444486304530636846739494755e-132j)
422924.28743894986095504158715845523614498084417511006886632695651764668634028675215821323945279686419632716380151860878	(0.0000000000000000160590977335717650667487575451842005495596084571547592029797492753266959446174545926161426087777939542455394130477816227 + 4.58872619322127977772712888268218799956170810734117605644661495175405161015718884616033605405683755527635077755502178871e-140j)	(0.0000000000000000000000000250888162305608331674135418215017193086890299617337782389698015721673094168485602925808327432896500946624689673037544351 + 7.98431319502089620070330553878726084562253953541430543949945176798132646205885413744895396553474757438593981580297866501e-133j)
613590.727341317310648202632736585995656582316524673777051019953207413364716888851043104384225091888188853128925934041202	(0.0000000000000000239789474425809825772088913634590165710628669614806803586235175964329315905850351606417033710962386620109591233217790353 - 2.52799460947528011488616525330726954791616418409558653667194296017637613016144147892913600023556965771393550897638995396e-139j)	(0.0000000000000000000000000195868305760298390896910265875934248810988120750336691377912915430726905861692448664556333784471289310412916675085608479 - 1.58623379633357944419410104544867145955876504909121419795759324282820411017051896025425162186132308182091985091531191083e-131j)
890215.08544503856950865616752858387543632566424762063507423646551802687375660931075200931659585517332193947803533392954	(0.0000000000000000357758326684567922054689057313305934720991887748553429798145282856091331395855055754896395896111039161840442608405263468 + 4.07238030990846151816035314392994010179067903392600723355741830868513833789745633628003903472896153356179480259077774917e-140j)	(0.0000000000000000000000000150755870920157393620599975013629216881495730117648700515509735231794566333419690692969682078212503604391018715957281986 - 5.62480986130556865944206007108307676341503534220436316885999951388279586121054892683385905281673522174385818410956252798e-132j)
1291549.66501488387541007554647208754297595526316078251030549872363545226754446634065570200167946292847739508082321731574	(0.0000000000000000533358293586071587163228709243404555399050710875970038054858403994551678606319307052245836346898976702644776205460178877 - 1.12319562833878003082927780925973199236336387635875635675574966733746430991024431042268929579955044150738590813825210465e-139j)	(0.0000000000000000000000000114678681945277456492787646184704158768484131941407472611050922688770056008983768703093277647859725317925496233731756661 - 7.20182109184782703162139485317868646784796979258804600361942788192118468080684614017990492853241142514738797917064294611e-131j)
1873817.42286038404776033328700840726075602138979980776918612979025701338436267026082554099121096889193656887526659613402	(0.0000000000000000794576138527993662477616860100074362055212851879595492331624098778145928124074597836158724373992669174289293964967863314 + 6.19098632496131794445528690229002430559977894909031854542245935077704674110173454732411296047142416711970314489789081774e-139j)	(0.00000000000000000000000000863376369363130650499492347073180251813336803088125326717821384556922397085221657980384613440661686999491816478781930117 - 2.27358337285893407275313489277956438447952327703830178426015683263030739964584806884744063255548195677179087721506176463e-130j)
2718588.24273294065904350073186174465907725060456254622724419776064362002940675531446029657298443570716075863701485850726	(0.000000000000000118291977423258389269585230420645237874793333912569336347439371053910135278882134982761982711370566860840028648730042266 + 7.86034415245986205392345052629555812573761078957168155385983444364142893177142954764595993039288740450203278656149460744e-140j)	(0.00000000000000000000000000643506211071365598441543475294629233477494850494191351797169961505323971037887284375547482019747100824044275100110903807 - 1.9846905599713101370130261316606928865611224956203361395285091039031250472633726634552672814081679110539298981805765693e-130j)
3944206.05943765545020969626983266110681767967090252483636814453852797665229988678229800026594643133462921678723474443062	(0.000000000000000175992149505798519351124151718008891060281483020693815540189831026112038234806711996547871419594020031707408415818071432 + 2.18497338503331431198268015605989055523920278819540689620805748025267978328919699446607604856718212695852814767956846139e-137j)	(0.00000000000000000000000000474214207704616760910057948506420734600361929094936919150504642986007504195520896764088928196467786769980753350500916017 - 1.69910903559099574164539740810005800762984326251587702023011347585340262298409130004632413927814185362290451086695682321e-129j)
5722367.65935021730098437357532175051450991449587323298601587320204619695376801710976389024230993967976370353333798943877	(0.00000000000000026167567704086566414288226871120268298161728087718137844452283818684112025876735342194170711435123392556004723367902266 + 3.75433930232915715250750524578224438997437381240253636823760609453519794836814293159666973612166465334287121606695037248e-137j)	(0.00000000000000000000000000344080347175677639928470403807468441148959491356522616577491738651879506089151104071732854586475776460386498966957364828 - 7.66845746891681645118099280585601290985529137414293082955475576562585308212696755146057019965890610125710916420394964635e-130j)
8302175.68131974520633055080134428347373913759468752854906396876992847286953961929260881122519254584879491863255061825312	(0.00000000000000038884660086788763348533065251461773191946003610852771235155387084023227309110120369796915815930512952887743893136724638 - 9.62149851264838665289640520527191475551876003569975548768450295112892189765392852244190996346371911049752403365453820917e-136j)	(0.00000000000000000000000000243349421350380299505444995033642817854029291754029033106536970943497499398982431478424388073095796028785414788784120683 + 3.03599628169149714218884685197054845251370615484137833180033531915012112594630394227098213021023356126720716085957099557e-128j)
12045035.4025878216862008087777670319909788472729227391413283137032677428506990097650344379006817193604245845440299541467	(0.000000000000000577497460795825900258170457971352245754854819434177905647864910177433655721280829777867562498736885468842082381924556296 - 5.09501823589037321858397209342824619321529139366006256472517528836020811108975079657044454615415544150328238442356938218e-135j)	(0.00000000000000000000000000163751697730178292258424257511411503154746324646992737210962537274938385015022715922513230382916044515842957399315428581 + 1.10776464021703021232682994048268331136275016683773332135440680476617912836756189930721360009185752220144607380589551874e-127j)
17475284.0000768383350668035248026326623510616869337418385006530311467748601201872974837174832455977699296996569519797166	(0.000000000000000857215049514277380638521782502816506135569376335234556744905468679484210692370905853270802981305632580531746843603986136 - 7.86269071854149412344033104934873835056730968238736250079080965633059999308711151913732063060906362566294523612403967628e-135j)	(0.000000000000000000000000000981627648742809531618704544160855870062154932814204949291872609273046760160419336377205400467000976163758276169957162648 + 1.08215740869265428660706569360668285515855420422901326496272784781873689002250972085590104553478192718706654086304595199e-127j)
25353644.9397011179606471771263289438942358769654095565584160185657997291890410317090090886335364769640332091188898987621	(0.00000000000000127176772771498820170892014733600440946122006363523047759402408475388270678156311373951213639114477322529394890557656688 + 2.18998944092710115973915214489386298580964390978214184355881675292076662523185289795271746325701897813521376918634795434e-134j)	(0.000000000000000000000000000401695344879818813077467280158021331289354394410437338051325996063039819832641773910210609101762225131504937225416734053 - 1.76815392305237897255169229644641747876381635665549302172851861583531535024264833730002748876047862821028644825543753144e-127j)
36783797.7182863351243157458862758302978441766272288094841997103173264967875161282871712025393888005055323395347821598054	(0.00000000000000188587892740118410735835268245373512551721758648034447603783379719078720724966210414277210966391166942319783221519902502 + 1.31446168068551545814618030562785430634517470992167504573876315037521834629945221850389453584496694905677224747575218315e-133j)	(-0.00000000000000000000000000016439381983721034587279191369419023209658661098108657667815304466176962012221082102046612494852333230843561730884260434 - 1.0591418413219945084769530511703542778894314273685551836969320915661008652422757001865543117248303233819512137448991205e-126j)
53366992.3120630965815369419494286494098868290979485002983641052865622448710869982946950408688609576136953355647086128537	(0.00000000000000279522568034094174061808140764203200629511110106747345472721114215006724358147775046414472421171178485182654613942367025 - 6.97476468083922053734137129178294757872136163535973341237658279875131232077045723297561049245969281927552042684791077955e-133j)	(-0.000000000000000000000000000782758512756892857916182882701794848916489001737800012417377518718978269468558277046402629433111413944170762687390341811 + 2.52896759668087735495141963628009640379957575884741495860491274646124039259215740426334951806084164340287614273502054488e-126j)
