m6	Gninj	Wninj
12.6185688306602042565689206334196624508024911714658731858465649332180634116211899497219788988697166664969466672360606298	(0.0000000000000000000590157822353873350993507235836474751720661631309010747550646434046024276051010259574059312969643972336586998260211803094 - 0.0000000000000000000352891891658992444383910847333648014406275502457945813894643001290856426016518824442774138974758671247020420547733094177j)	(-0.00000000000000000000507937050195982363884922811507129995277523091505123736802384836942340397646489475276649124710231982352470411798171755756 + 0.0000000000000000000823020193925095790008581276755071239435018526251165543239105860567014387955505591512987347843622127723755587432976375969j)
18.3073828029536820179342319923628569781055915557191387497830535616968839393044958367626536597989915192462491854959924239	(0.000000000000000000085569204987201604221429859400778129108393913180335534121156590103225829559239547489917993460395441395026882034196185896 - 0.0000000000000000000509597230603950390252147649662622049884143105179477462247069447445564702262712971264639501097456455416398383204874880576j)	(-0.00000000000000000000745587220430320176694119279081249720271336828034770554631732511069278586296761869671972844456871597939811165574996599127 + 0.0000000000000000001192559684588842865794917942244170327243468941497100323596185902287284894462044012608285396488203151944839733566021753j)
26.5608778294668627766323355407359483556132018226376559851531431605004742854432986067497955435344554252309961345358605571	(0.000000000000000000124019553335236531614383499773563518061753456737867574534630666145703371342265734294349245206629020288231334257950265674 - 0.0000000000000000000732081623127343793049186626034453127280008639551333043146026348700339330128738423979746840051436388478712870384655817277j)	(-0.0000000000000000000110368000200088971868881720723572129048537561142396606844660915914306946244048973567521391678233789742502702340694793966 + 0.000000000000000000172547937883588693712665314216625738362493387608479211181370940232273682639627172773907083706375596550460313190712573959j)
38.535285937105294070702149979604145171150825306967036808584949878257488105734519144985119335655181255951150785636696589	(0.000000000000000000179714653363114609819096749775899860599077531790050358381283303825806713127167491556116113569864197498948277557132412409 - 0.000000000000000000104021446290848869806207753748643487855588715219524942581024639026400832727084184336848692576321506410913460706905896467j)	(-0.0000000000000000000164796068784042856784699243437522978782900238973970368211503006915181581268745872326812329965321151496151125279979231514 + 0.000000000000000000248807223954845159830625135904768761968076794013771734112364173049757689613815541488274776455147913958339467489943197905j)
55.908101825122235893502827688604298694102377288028055241742113811755967334254924284872276933619688524435259406390244338	(0.000000000000000000260915790573823372489119808929110640610271841411527373058892312409689222930446745547214093529911362207947813275361835322 - 0.000000000000000000144402190227137330863796377505688940959609221339266612087985502581326103926247375460089224486985784631508884480404110661j)	(-0.0000000000000000000244695111801605662322071845033427708207115275056019577611090923869692125906260431817956644553248291657491720596911745113 + 0.000000000000000000355700609130763150658328050893412533156458684286392708394413286849233979913823814507138401405180959893050454022042047718j)
81.1130830789687091321110011535867985365974862957505536386900006308084045347577436316212753590723423233030129119885749938	(0.000000000000000000383276075296554972459247312930414096282353653294805107155174991916811703162111348890497337996388886205720063192340615516 - 0.000000000000000000191001812990057862512838023121151312388847783101891193469527954362537680336806622310546625386149292656442262143118350712j)	(-0.0000000000000000000339013676709976956704790313855720527071554697267597275350729080112592571572607048670850467382856328282994215602015749849 + 0.000000000000000000495536776641069405321680020776125861119471104804932381412701640673295774690628781840462592821114310691164332901674326772j)
117.681195243499845948464058877008059653696641217054519176860323220747858176186214881733785915075079649235142375790420412	(0.000000000000000000591931623895407124702539865321296206996722460730265416488233827252350937194696917515122586014068722116965314008175090749 - 0.000000000000000000236601067218055471579562263467559452630935425418224074424243801159339910923863800277417906021169635502317197565620668324j)	(-0.0000000000000000000363711067228296887155680656826511771445170838038486807525541982757398185924356041851960792734131670664500670388190493651 + 0.000000000000000000615462740965819949359461908654218736545454702846053242194526029266924076105319028080255210661602583227395555243641920065j)
170.735264747069067833967426989296392337914150928097735923022229658816762657110136803249980250796450997289985107431184164	(0.000000000000000000936202578171439888889615386773087683205545966700140050577679105027330322041533575362770958443344070643633696657519674905 - 0.0000000000000000000595955639681116743949109560696602008155544770680270087749395744616690035852509609852706218950373667308276373734837135387j)	(-0.0000000000000000000359922558986810766181076545207141323825720895098165209777331157008097368349979872142040292268953315855846581190890237815 + 0.000000000000000000159834959130213093905931327524875378250167667283298191461946915737285522726270166546757184788197885100953165114920846448j)
247.707635599171086724505427753637458774064682261636912771452255462819107532834486484454508904370373810628885908246942079	(0.00000000000000000146366965519894743545899933958363417623604793671628239400742842501721469366566204047261966337640342240195615357933340795 - 0.0000000000000000000721218766240702465225723029058059076789517864262409657172937307455186435970079324941336569976486044755520899721044950124j)	(-0.0000000000000000000328060211437036924586890732272155815745943036780625635878440286773798693298539482954788987216580562847743438689722953155 + 0.000000000000000000177851281200055490922203303948567509079680460231992288872843436127304140595756657452587918614043343128445579708425820993j)
359.381366380462730218816722903842263650386450278684975953189664143890373227099950360673415840345486857525772862216664145	(0.0000000000000000022762213129120564670606865102519410565967402805195914808706771381216150866508080042478921675013964046416313347957844003 + 0.0000000000000000000131640656264652716395810358155143388226157644977155974065428831370089065510120058650108939222353569177049631253367765837j)	(-0.0000000000000000000294772470222170050777435283975297485328938509881718154104714991380291562736196827283527387000081987146722403657768709311 - 0.0000000000000000000340446173369752040275346120385288218090188587860135096854525323638125319637489417127640021720958521664859520032083692722j)
521.400828799968504522973700530306284769725488843893411579320356041861841973129626993723877817469858618016202601898606214	(0.00000000000000000351934381591074048206798521626952091757152880098971414171215698669749409105503511627426622381714327849021721764980067156 - 4.84668664553069200709472829018103877635717591784710470339055897128282925042219292901265259886499154437465750307414427318e-140j)	(-0.0000000000000000000261130706378248164059483837775342316171604875759819147316066664048126404987870021978224637521619221423214080502722743321 - 1.39987775750931894823117418879891706925540790699333269550566961697132200275204917510951443661032676677429779170391855102e-138j)
