m6	Gninj	Wninj
31257.158496882362841862668342934974816775166532207315492413352459656179166163661326883615394234232325082772062645543363	(0.0000000000000214214523778682552942032181178679430891276774932286549248658959576772693151851533126912077024621846075099043508057970352 - 9.28464882707998807129322252586751682114362311761860361187471163696695363960998211077270215362209734329553875842322483838e-139j)	(-0.000000000000000000283310783333623461396087774629793766610461201056845539912503354027356761578026268882402143463482227791469342227278842998 + 5.42794367094178152681925300641743338489529563756928383187889126285054596321017475957132830343462471462270756179035495748e-135j)
45348.7850812858203633179606345741032737746825386803919225858022554407237841045450277645174695604402957747229124606023504	(0.0000000000000322475373251968260886629318264201090731071802531206888668657162420771224065975637826954114218312734380045875664394297283 - 1.71348699447939845292450180243873027115139023613880416435987456725882831348544107753619732384359723504668070083502245791e-134j)	(-0.000000000000000000364508465464500145242550087932289978061066505429545186198160535268385091837692390651418129414504085572946135751162500219 + 7.12852760567734352989479456266697216554867221922235225129122532340989250855463185368247933916178278282748939383467693966e-131j)
65793.3224657567992270761222555991490385245791255655231372261766059099168328534915624692011655084573239391505828636622733	(0.0000000000000484812389888166235642706300183075570326890006061896410685305211633897596644393221398424262193017093300881894321353270443 + 1.89078676225347112828279465202242383818736954120938944719406759893242966403123848605877387986950315099210956253696026734e-142j)	(-0.000000000000000000494548997795584386969122448511558790317043414363753822149255264585923531779938479376135399786338005344219147280802432857 - 2.18781877199458608029486381015400848815233988207589969478585106176392426087179430605521340628846885621663047380149757107e-136j)
95454.8456661834029240808292702621021378334960473136735444641887648770407782465168471876590956573165604321494853573136723	(0.0000000000000727980026146597880871688973304253093818478587085715892160632137839635599373883027219434373744049642964223869324724307566 + 2.35483013616033574014257733895611086451826144804587289906032542107338494760550927530270772381868061860940608995901315181e-135j)	(-0.000000000000000000692339937263089740184450785338761557798038551619268378271358507774336672483520173521021747304291705451168508059082615293 - 9.77863988172914985875609569383978180598857728943748993553995937180628107681453208722762510228471581268640086812018096837e-132j)
138488.637139387307663544927033190615181853579721188431053589706785748486054758227012809707581476968208917914993044836797	(0.000000000000109186531316557442666134062832139895886768287682780430319647057714304221283266600061212841952365669695542393652875511731 - 9.76031810568629338303813322808383913978222478994068955903636730590241802722662893935118578673807938310447554092847497082e-133j)	(-0.000000000000000000986065538213582288665105318484594024832134749084292892754446292093364812779768905935879915681345577253934251378117639445 + 4.00125681875938695697743733294590959050200344968556934858259526363658657477346734662490105789922301306408887905609199981e-129j)
200923.300256504713141188928164868808008263235465276953034739745179280092172684262958151139139518334551483499011426660642	(0.000000000000163589119355300425131652571478566681365112620219210217027378021608049441774028666915305787150958380604648307049079490001 - 1.49146539239245810977781699162572887327450504769345433204367820978211591241012700645707330844218130119307022901783018057e-132j)	(-0.00000000000000000141720171751218646667309931613369802462071373423677064391831526748691814197911229302479535546168430348281162185944864875 + 6.10891965038660025874067347016286295606258107950609833687304670982480616582494478877339243087243366845031149230508104388e-129j)
291505.306282517656038448657431495143141929184359395795581214126487571462230262383329485510641238902762275109634618841511	(0.000000000000244852431677699174108065986512538583787739098754622631344344120432129689422345461374467478698838969691167771350195669381 + 1.34809993458802390064767424137666515844157649369101477883168805769649984029197658001625185350483039366746307566633638716e-133j)	(-0.00000000000000000204637234772436141455131336820208836662737880842697323750444012494898206166063780686677855043513207560181335388140030132 - 5.52574983046023288043580554162033693630133585032336129844880131877952422817190642395046848572780067048412418509541688783e-130j)
422924.28743894986095504158715845523614498084417511006886632695651764668634028675215821323945279686419632716380151860878	(0.000000000000366138500362813306237976135364120978359292028500042404267983709040146720950316152996891708083877555941799386453461271318 - 3.25718467828560484496797259202437994712206697660903933819588588563527379968258102100601619451835476487001471622071421155e-135j)	(-0.00000000000000000296187371559310350930247974403493481550448123246605668291058820907687383582071082125473758543767706381596663308979782842 + 1.3351674556484197850982307125439801444051875469526525178381651446244279097753551543793558771270778451825901304124239324e-131j)
613590.727341317310648202632736585995656582316524673777051019953207413364716888851043104384225091888188853128925934041202	(0.000000000000547017653315281744507345818174211725707829495207467102005849145611694396296346054515166338189047492476343006426067211627 - 4.09369930870970933908529886668054951464846483792265781619843436816609548777955572799091774050743358784690887892344123714e-141j)	(-0.00000000000000000429206577085915452551195308864580731920696096598345957821230325221413809468670382057466637347498722751365370530095445611 + 4.72478248322839437865171816236187806912380039510600081723873551907936491804983974959362183830738901299531974322051316527e-135j)
890215.08544503856950865616752858387543632566424762063507423646551802687375660931075200931659585517332193947803533392954	(0.0000000000008165714643429662585371291073544431330173228250291034823315286822704200920284597307983115416974562311128947613883466803 - 1.87670880201852202255946683955862716322272920110543747977474215041230094566848582419662761825460133227177715271192636664e-132j)	(-0.00000000000000000622336911205051698773764711904889612658277308863308456687433374123852191864293303447492207067416658395659391404263382262 + 7.68201236512934545321256911618947383982868682663265971220510728402321015106777134283664697969181066195149187265041065179e-129j)
1291549.66501488387541007554647208754297595526316078251030549872363545226754446634065570200167946292847739508082321731574	(0.00000000000121799103740594953353274155503035289088497924023481338503053839752258373358147887229955398872435346720064110398383459545 + 9.28994860474251429868516121224471328042984900958597211013858235387976363889618320078926359742171309044283972771781074349e-134j)	(-0.00000000000000000902639101386202861604760950392461632467089087773033378264080454198795718963450318922575503997036540386029836876986088593 - 3.80269784840777114002033280654486976269820718722642469973432003257346085738490332569619293374237075135093694207202343558e-130j)
1873817.42286038404776033328700840726075602138979980776918612979025701338436267026082554099121096889193656887526659613402	(0.00000000000181538824036831199667388867278733177399470209158378975182450453563583950015195536082861778624106236069587516118988038079 + 1.83555541661386019428829486469876624497729255486181456631167755550162705655142773810883322926018259780920851328499213212e-131j)	(-0.0000000000000000130938419433992247560616747527548197133096037100162723733292398418204215404792200199685013551234752184957466078373101117 - 7.51266054098355384383741531733276891126317266083069298173778742542352957908208911412672959417896220997936219293280775877e-128j)
2718588.24273294065904350073186174465907725060456254622724419776064362002940675531446029657298443570716075863701485850726	(0.00000000000270388062530513809614143902847427037512002609727657415083725290773099843511545292313667014068459172533308459235951624454 - 2.11005820891563933317114754141682870408845399672216543373476831881293921842457573358677272335373624541750439224667146051e-141j)	(-0.0000000000000000189955552907185264032380290828629539766433212554660226285127475554266805372123412038326709791940764970351216631462720945 + 2.43101472950752578869099975570525720459252686297800851565308489356924719039793215365830337220642117350954160515339997473e-135j)
3944206.05943765545020969626983266110681767967090252483636814453852797665229988678229800026594643133462921678723474443062	(0.00000000000402451741956343038471832189248672030080656562099134533236129338334356218453099703954121741768516233959601303962379966322 + 1.16264200264658385472574681685212095945046336312997373360803929233519339612562048385386032916555244871022238923282229317e-128j)	(-0.0000000000000000275583187171239308746710250713161146075472533449864166355230333671400810080232333459707248615284818788073443966198071245 - 4.75805369436274629363264361269205023746692712652064930500378520517175664126936732306287490313919982100364657845788210376e-125j)
5722367.65935021730098437357532175051450991449587323298601587320204619695376801710976389024230993967976370353333798943877	(0.00000000000598636184996350556385717571785730273710676546828081374468769267093707764622652515514921276466537908887218753474781588344 - 3.44931713576578223287853418448955460760074744638786003577350916594783964077521164835466839771978851941182804490014920441e-128j)	(-0.0000000000000000399817011695231392953569626149245788609749106921479575810257391440218011895219237489831941461769780615380477460150874732 + 1.41157116539729427351776027964230633854401944696254677880109048819236578411682502564394215238893242540637939275190662839e-124j)
8302175.68131974520633055080134428347373913759468752854906396876992847286953961929260881122519254584879491863255061825312	(0.00000000000889914870524518194337881987379001061458029486918040899685758457903924334282483353475551118060653019670055414720876225022 - 1.05316860212643951100821802106776089694353226653684517755958782300149934047914612332520247398553583970850495997794017994e-127j)	(-0.0000000000000000580061020938176560605631153883705119865127436295989132045044931701120653099056953633590979796677036453987421398223999912 + 4.30972433799799672910059718383310329223167090206825879708801326696104935113516509839123218784522592949689166001092780424e-124j)
12045035.4025878216862008087777670319909788472729227391413283137032677428506990097650344379006817193604245845440299541467	(0.0000000000132215642231979481754603595564301160308774120448861664222605492505431053748974104982663030651980207315007584327082429857 - 4.72477774802534296564434315498075061999142003868614672171713038743568599084836916676239659497558872944256623683605073049e-129j)	(-0.0000000000000000841565650857210907869947389220191486800567714658664605242326218320214387001125072349442963071258925122167404511196575889 + 1.9337383355494321864763507175690971940764727903969848277279098004895601292771263430507645776425796561923763522673920072e-125j)
17475284.0000768383350668035248026326623510616869337418385006530311467748601201872974837174832455977699296996569519797166	(0.0000000000196325967514582348338888596301182604565950828222415615728845090411164402804282775989606025631469195822302035807942402383 + 1.95115654130513651584549934248794155082964119637510649510178618289996850173767402550531999182743193193238816018704909092e-126j)	(-0.000000000000000122096511986388973357138158754634799939403348634292205951866470471418238867760393791667905323025625130194001879496247998 - 7.98324098756359799994877143170017376287544574929166979244648739960420664091101887753897369329234566899839161873469104307e-123j)
25353644.9397011179606471771263289438942358769654095565584160185657997291890410317090090886335364769640332091188898987621	(0.0000000000291369473970898286982128094474569788891837389260676458430216337783767129868973200018523131299964529766871160873869213013 - 4.40626617891185148466620428386195673649929130176556667208958335696697960833991934168628387532251318200090089179328089355e-128j)	(-0.00000000000000017714095213574617944625246400236680734061579538919644821985831446676659072290870800772363386364011314711820966361937587 + 1.80341085278464877175910505231905203077534903589465530059180665036637821563215151595043380411421544422458959111555821432e-124j)
36783797.7182863351243157458862758302978441766272288094841997103173264967875161282871712025393888005055323395347821598054	(0.0000000000432207093328994506976493127254884337951140652919521418741121437151184114291113115300288102830128921437579429001639644803 + 1.85994228374455297155636644907536361688953094313016790439940670136436799235382643112756396052045708649491169152346628365e-125j)	(-0.000000000000000257001062336118473261338651831599907871612475879404200542493292730426069418942564404210258565092111241303679997728017439 - 7.60778249897669773633670322908146012692049610501115607212885000867160003848798971914431277617056677804334925962611772265e-122j)
53366992.3120630965815369419494286494098868290979485002983641052865622448710869982946950408688609576136953355647086128537	(0.0000000000640812165198965526977254171415675031570216224948799130900803091986283637014165292539160108497393997747668600329116026974 + 4.17469115507435449595573628275881911273114958289283140056432017473572198370544153485931844303148860121873664177184008414e-127j)	(-0.000000000000000372864445776028977452914289374825326194330809591376132335713782547687553620079005084346137537981987460933452886990114078 - 1.70869461253094992911611932221121862401313053011287396966474847257287497568115562323552637506893855480192593425824248488e-123j)
77426368.2681127059726679451536969278214333743739744735291391977409086141992703890856887388447109039308735865434681367977	(0.0000000000949662959727053428719821081423766122754285510073203254405403342471606797437238834027846634239531742426377219651707546948 + 2.00178861275629144146349690618624704264068401513442488283387635384251238179740319635926731050266176353924638440878366213e-128j)	(-0.000000000000000540962403409987325281615239252060065890050550411170060192856650888059513856783823188710862878999086025993058235158528027 - 8.19276619087356042833651441320085260706271124296162562443674531445518841222403228040328991624906034370555519211253993235e-125j)
112332403.297802741600223969787283435294379348918297025311604732009793012248735799821350167460398257736569317363580175679	(0.000000000140674852130708737028000786058160558202543029189223348803759885807287706727072894595494671836062490414674599619492093675 + 2.61309921827687555576288815121270391061477157131663021798838459012494430482294932579622160759252250033012235577315705111e-124j)	(-0.000000000000000784843776848745827597009525205728541147698408499984913355079389223884301923103382801276531055135066976006882715025800921 - 1.06755162631029308568828000261508768914178371491638810946517079936809506036339355350875739193366372205385733331101090748e-120j)
