	m6	Whl2l3	Whl1l3	Whl1l2
0	0.1	2.6355041309254422715053675098993500100999481733349233099285845605439401931648561e-39	2.2936490117724232462483627993810708000209400615925561953806666749533105266749349e-41	1.1490660774701429183018969113507085429862600477074881247694430634298185643245955e-42
1	0.10766241770454932246732237041310038445263510255784502392082127517805693432238809	3.0549063572199524365311911154374411758758827672820740748278692899199670638221867e-39	2.6586504676098875894932732338790406083237562634038162180080067857582539791712977e-41	1.3319025704302287693229236297451141721934660123075939401202937053949838266683061e-42
2	0.11591196185988855401478407622850354385955503777446762005822330370325574949966644	3.5410493860585826684753993525877212105979413259360075602233811843118357350512771e-39	3.0817358406856062846822241627356823494965345188331511214888902246130724309525366e-41	1.5438311195444617513215365464394809685941494966867254941494932042210217515912291e-42
3	0.12479362054713111270109299882145437713214740958380907677870998909030476248464741	4.1045535758474884689249232082561190483662856791240823463664560232080529570738196e-39	3.5721479459883946838694725540743142519582688607679354458104005637983373282084791e-41	1.7894805736806291158728764155825326963550195541561702929213400360132445392836903e-42
4	0.13435582902208258814024415860074891589347006768202159744099734045316729996777105	4.7577291833057693665884736847573199499422862770389422862859841556289011560681561e-39	4.1406003059321431546418611885850136227310560947090623098993577710221618466909927e-41	2.0742162350403723939556640783607025717072800205852075714504430400065220765195911e-42
5	0.14465073385216466119837916084719091199746438053840611151363435756437677091933511	5.5148452249166202767831497883543770666367368500735260614473693480222564150837704e-39	4.7995111390661824798596731171767978954705979417344938983976253806589856571358677e-41	2.4042570150239236274555683929666606820306216623420890403408608307960171706976041e-42
6	0.1557344772926134463654720104470617938705722586279065110955118452039476577829362	6.3924411033896481219919782897017173336012574106470392620514222992869856226488596e-39	5.5632745670114481404896012629133802673495015384956042955184715856497392882568795e-41	2.7868112227583986216759034921813289148037621426334189330744472377699058872256677e-42
7	0.16766750345277000343719986318885864138404950549705002460662344070903021904358671	7.4096877979247873255602061118841247787889279034584315659824706514929280145475696e-39	6.4485749565951860219855317481287211785830701555715534428040509811192941119500613e-41	3.2302339481796766954841835487441249062432304615476557167677627676201532352623406e-42
8	0.18051488792211089872583785081393853198679306884084559148771663041259688312415253	8.5888064968610692928970398999063919038778332005369976010478932431997972897436904e-39	7.4747512539007232538496089125823102914310615579112460209043766250173988457933998e-41	3.7442094719161918222639095030843212707403509994958539373301865081721244318211449e-42
9	0.19434669265360209079653791193429771511464368571370671675896562809048948282142682	9.9555538022390987916060646274320058912131607007378996225080689340398733851906752e-39	8.6642192556474687818121265509799894311133074011090117706868470808982160865001973e-41	4.3399626791271704097986768455195600520824757183028693269863534374224124170498453e-42
10	0.20923834803969775484269017852290474567719557680178534447539834881385368340492953	1.1539784084925979963383151629677654024309631870448027863591489319309512568106394e-38	1.0042961024486891199594702142777069189372345173773736494217836562003795610563216e-40	5.0305040856659633811698949579447884011326093333696551184779406208874066980669272e-42
11	0.22527106426459808581388322448509847608947039914122696553200955581432742147254422	1.3376101247499940078221718721547962371425054834658228555954574027924058625449811e-38	1.1641092115643731591051641045989730109912537079891376091973407333089908972061824e-40	5.8309138160823373618175453725134291054808995557857640591244025470761558776192907e-42
12	0.24253227417603533151411297804102374230726047355288414398970074436009114877019789	1.5504614096208910726824694463925874812506847895688837433969242440521230793355959e-38	1.3493518974301161611624876277299245654558026106270996718559803089000885251513102e-40	6.758670719784554631296512036977296269005447279013584547998671757422737735374123e-42
13	0.26111611009174596715390231562902877392592050246944852236215324236339554423566998	1.7971811774778571775382119850734841445058026330228122673453756809686914330117434e-38	1.5640700822582036928374220092277521036257064749097121784899520739031442698997079e-40	7.8340337923455480412963393462093812233138256486204075847386028271010731435082864e-42
14	0.28112391714084641024234112758157067568054042854571053810470666196970282738166945	2.0831578319923792671668584729405780692350845442474875150688064201343333018450773e-38	1.8129532623928615806570040123144762259532492011666520566702526746050368164185997e-40	9.0804842044794302658324457593236387348868665479749085921360520640288076607014752e-42
15	0.30266480593956919303407013714388927220558738961788409933190842156624332133889378	2.4146368416870895011582594625461621818603819482934007099997855426096145665995939e-38	2.1014368339657323501247295697591882117014431070131270574976761698596897267066692e-40	1.0525237555916152922391851702386128286328578604393903256841140665299053237684171e-41
16	0.32585624761532259220214636788974333612786039596861176403118706563558931841209955	2.7988569927400441251394117649492461736937244968445653386698528054126199198128696e-38	2.4358206733489318972736708902549377463313550297436772344001337586042870470885198e-40	1.2199837493296199773148292075534159004647946683500593533514755536034508047526192e-41
17	0.35082471442397914990307993751596410787283492401644855201046417485919803353255369	3.2442082807153731118544963382554763941074712406529082036964785705202711348029901e-38	2.8234065499581765085614684447047619660806059793010937045269607148130702167125117e-40	1.4140843592641183665449858230648394043227126758992450613008132455207071935480084e-41
18	0.37770636945393672888377269567641953194837305865255546468030600087490613494325708	3.7604148708877092489413631684533417997733602081862389807784835522983985108185187e-38	3.2726573562566851440827010928469303262558682993415014401416326210716806267314544e-40	1.639062844523442699810297210600556918951100554229075548861371603140908607624754e-41
