	m6	Whl2l3	Whl1l3	Whl1l2
32	0.0000000040105728808554974672969239662912644281489024946701071724638640135213417184686253	(4.3936726213095260516954745793218096775317513460060543998190246221626096292141587e-54 - 3.6845695215009253752567825398248971791105246138111188822397825907520816937208832e-64j)	(9.2844820049572211007618300621495972229519175611588329205250055474898689239705865e-56 - 1.9609825852865139063732803462618208365695380892697247669698136588968955431038396e-70j)	(1.3157086010587269829010596542489511888174944578459328822303789600068506679756616e-57 - 8.8315881794097164929568664843047115434848669775930788811613639834729181605933748e-75j)
33	0.0000000045009751296080466810610999432247609802131712326254438644815128952548305333910104	(5.6285407531667976163341628584834689744632186240318430420862222902651243172975737e-54 - 4.6193183849564455100258647722262501024488847378190399141304991240102166306725944e-64j)	(1.197185967617217247080199356459897442953366898633638125809245311557374148295714e-55 - 2.4561167984100025140884502632540775388438784529865801595150393924065214891248406e-70j)	(1.6793275279425374867442352749031965319343495626177578249520150867264659176071521e-57 - 1.1079969084749569955147810545522323742366332592275426169153733242321233676591344e-74j)
34	0.0000000050513424688167646339596251998794542433204653012018443580201787643114576075022298	(7.1952516087231714112727105908677257456586535155739941740859492964612355584828871e-54 - 5.7935340862999499638069829646649922498283956245394566612634623817904011260433125e-64j)	(1.5391159599033423177503674910324118117306682039893390682329684014457250409129971e-55 - 3.0775066968821496955120735640205575674946534027931113991370429348631201322645646e-70j)	(2.1399267132407803727991022569337809816723273031918143444386577874369155160188891e-57 - 1.3905892465357754285299624990089130307129314718478513866130507258241748037418378e-74j)
35	0.0000000056690072712074356659391440651323134982708841442534690922724239806392132020777218	(9.1813013351162831171917533883967546504928440484912345411830844450293432773836205e-54 - 7.2689986447627657997096022008860153036757374213252226796600086836204928886697782e-64j)	(1.9736475414911184618042514205286745471880579983310355498086679381840889435405395e-55 - 3.8576624830993598061919825264114221246194905905343577506591375083664867602025786e-70j)	(2.7229921702457443712044867405674272208808697692376057701197142526275158662418079e-57 - 1.7458536098189749816849512488731401145355063275519699889734655836472866654803267e-74j)
36	0.0000000063621984926574883964008092963119030088472361706718617731180366829135793613384499	(1.1697062429797571617326069589132860596271270767268731247675226550659839501458764e-53 - 9.1234802038837668288071513590026037820838380071554197113040949888969485882741365e-64j)	(2.5252786862349219030739527459195140384410984476219279681669216161851240606138435e-55 - 4.8374972952694658265196366941938927922811577933196887054244276786606195051819953e-70j)	(3.4606629023289528752568501320571405292716895160742220822640082315140706779403551e-57 - 2.1925701349124489501768633369397296781691970496562181974957634044548368548137226e-74j)
37	0.0000000071401513040133998783780141252457484549568399953522549380408934690073785626924709	(1.4881740866529641301548151354568141248572265917461369858983636498933768866030982e-53 - 1.1454876217639854679079498531252878759665445605619644556987070814576614505251872e-63j)	(3.2249226801083083602232589450397423862953556133271796655623042971550123050682068e-55 - 6.0685041099866379319366925736542372311558077066335907736668801005160564660683034e-70j)	(4.3934621537976293128139116741787787240816934993728250081633876533203468002807159e-57 - 2.7543825927705049834009178701848633574323819703731354718617197775819834378034441e-74j)
38	0.0000000080132301283968882665659366593406326512271645774698290839895464659037844612126603	(1.8910881705148963661849179557330950815064039072777909981055493927519420444866793e-53 - 1.4386431098837758005713215026381279075712616679809996888900056565199508529265233e-63j)	(4.1115798953039523164130779600282581597669486398657231333117613701901637447061488e-55 - 7.6154970386500125085794039205770708907844145262493592890339273233210871151970505e-70j)	(5.5724785210410067193686914084474440772628415307162368535597818997026917293347622e-57 - 3.4610593651909522391537437727894419668082154961487399707730441558923525984766495e-74j)
39	0.0000000089930667231876217414696339349989655925753508306548887896104589588933879299557596	(2.400582532845090472002664460023195445618163958954851754418519554109130409882353e-53 - 1.8073307086315041975915539859323073929356308672649203924041431943264278703111358e-63j)	(5.234444274019240703690498268356092625477347734169125284948365773146517937401837e-55 - 9.5600634322040483113552646657547619998760640555485761307838075364663171978101504e-70j)	(7.0621137358595326768522121593956290188242465119165387697443548672819312431385229e-57 - 4.3500815018613142400046380781543001710900413625572785567439570402103380903150483e-74j)
40	0.000000010092715146305713109693172879504395060824590366031813287218180092012582675139718	(3.0445620848367724496326419479671226707233455964520575432011018006950705971865034e-53 - 2.2710859414159670365847192479373951337368369907401144402020893110623660925331927e-63j)	(6.6555574340102033068154160306852190399276511052136779401329339531048634848778165e-55 - 1.2004911194628474811932056666800979347094353250790580897664057657683881018771918e-69j)	(8.9435442553720483385815187824572850049038268016378113950558672594712514259428426e-57 - 5.468642720685878571505493498773556130457970531084512272305530050560415396482488e-74j)
41	0.000000011326825671361539304724198210210260041204026595384787063961534894310265653211992	(3.8582034718646661786104086702449324150270294453024820020748310105105547997825395e-53 - 2.8545057961438685924166451041392976569337917557166363630874297539124916934310649e-63j)	(8.4531526229972473830107391859132928602899880916221994620957336989959714266403532e-55 - 1.5079343548897309009701999662413665347242370061233759573083400266045217872615426e-69j)	(1.131908198526110235504582253991412462707883441877595274151084450710043725082838e-56 - 6.8761682340938550950228710026936605097429771653526128804253763206540425611806148e-74j)
