	MR	Whl2l3	Whl1l3	Whl1l2
10	0.64280731172843210539070017342191484064017644768957098083691682137880098468284206313670125612902303678062041767688859203545017989504805408544891338715254711761623878855101110422850978932865632905417504	0.000000000000000000000000000032263423037608495329800786045160603932443477253381235862900367769236687377022732186592851234244604495968038925506946776083175583120039905065339581348556093994862977858861253337101452132156015235384034	0.00000000000000000000000000023598576117972270040925523843210532241835534099483331369593616137682164034856632809603910702131063003079196759080825473629443037129487740262945101555751925325643005084744538455370515689928830732367968	0.0000000000000000032847196151322683779744931779692583466317820782167445006046274867225264248349048461793783925639488865670892287578876382516393084559965258675046142252138369245845005071572030481648149644965233705773489
11	0.7742636826811270597266794515369692782143337437397447352913919774090861419927038908568873884471090393087358654346813679756675176630814438974408057433011446911472647297345062198042778454786337413630737	0.000000000000000000000000000067803155898616118134343621300737314164378068651405854970844937121019357397750495816836139591828171919857948159470830488483289329425148937158100278331289973686166137846329235882007708151719105131164758	0.0000000000000000000000000004970221380559519961922430681902079710226494250851284835308698948224032836487015443115398971996236064241140103360224142137155492154855383758921314976764539996160535153925822529672679345613364875935638	0.0000000000000000030264492595829305459396804197995088134906065277990975860834984987670613996315352131468107221841036276287315914817942884813371576272541873609112332651615446054525525731964290245233731941115328972552714
12	0.93260334688321986951856904900860959021768936329532855825067494399738819905957102783906157043394589277821758536418497912734363229905911484184034928304820151810626198804512456099913609262982553548489811	0.00000000000000000000000000014239254312550120076763082085090432561136763566036838152741857787691964931909677786062273648521322556110985951843667909638655089383708842190962563885823485037784575726507507361094877263436585059776728	0.0000000000000000000000000010470779505489630927219357494293132976926201099182232425605597005217428346838371498550602358214730343031314954302638474283960219657206462452293021912103892615233688063800885717034281306515197043446399	0.0000000000000000026703175116035838579362231017448949482482660216903499929842358524136278727338745961765598973007668976269279771902454809130020075266858724361005472817981598495433025377127704147743554985107995597560868
13	1.1233240329780274160022396978728343529437934891829702531160473200979301224873579982135016746039825773656931736358017567922705109480210331110913170103685191629703285867825979564312912700582814468456098	0.00000000000000000000000000029875222468931911209264496278177384718198216369511814179718904409417705420363621634520542194142758555500725072186665529476502645485166041688804365616095747121120015974525053110887794547466077038162999	0.0000000000000000000000000022066658624676865004197167281083710179931334901973548033025579078076960551403698619992102923894012057764247693670423499414740985351244008018783884150712137318556303732771718217067947582093285522612532	0.0000000000000000021928463589366174130548367517668907575391747645656399179827349957817836287686211765547529841990843959436549941230564839493875500397319554820007792876865116775797523294237209269440854288300483665660407
14	1.353047774579806994108859547489538461707890024078268485991628037964950808516049981630065767711017405397566056454795904766638910325534867598120281083201031480712615070865278974639008812338502024041577	0.00000000000000000000000000062599532226561010124125719955455993675117927274903957020090481878384828095843278711811112906326752981002536496043977038010089229148210867782421680080824882729664308978783194503899623064767178245041126	0.0000000000000000000000000046526796232921294220942058805163677994913407129180687521157556273310770243522138274277122895792846702050639632351353936407050715736291093363550671539146311563407444556898187513754213645557437018221266	0.0000000000000000015829783219080767323037173680696057457930783897933932787723760704678663847779709120656953239935258604421133995752348592741012596459851310597539420106612490723798162020043979135407945255670134051053135
15	1.6297508346206441742732172650062626542463148476053364304379726194102462892426414742984717648884606037786539714366812312739188262661169203293892712961225083777048406277520564248389112725209799941511725	0.000000000000000000000000001309376190167265837690307472322361841984442512183663037382139268165682568976621356647804766952857758338412485339134073817445701470833440429104046786121235735014984049957488312612267730525453345983075	0.000000000000000000000000009816380405057735700243300664487852928735809522216825746140878151473907344540849342118114411021114307437157968144074552836330355605026589740789116746122896203524988142399966022375577237386884235232032	0.00000000000000000087344176130565161518410900280449342524638249493809621176228917853058911546983827532215579774076492671161038745927827518819326984331167891850778472836500472976582566106778938521924238261927830743511235
16	1.9630406500402709202859842079530381662534128460350276815758966937162363997959550066115617113203414088208173480503578362495414054355800375767856506991502234372833449949023678870518037086819388372539363	0.0000000000000000000000000027322461469511068537737874532208846487678589950106818958964162017300818035826730149790947066120539036703658724049143625444139899075838537115695073983958290900256265008770639502225475598417278110620824	0.000000000000000000000000020728929998158532041363990575378606741826797622503590624296444173833622842777313151614491492573925822482904680420569972964474266124976431982801529089027731243828460576237648652562736913422530663310926	0.00000000000000000021534255149116986185414313942338971695858029373832055248747862530652232461437768212754730341403990808058167681337998327480921243987401577399415983697046911691423115477015816355190724551183161733436833
17	2.3644894126454073825503203563108140287691941487617766627050089861104841616866935516905589070074068627106398576332007476493094603170412318676025553378980466426923428371989712405244212090370281078439903	0.0000000000000000000000000056829763430960885613058080564411755267430466739853418275087604390441217650238350232746337485779476740395114244243646009008886560672735293994882182024356343257253464633046314082759151060997428665914471	0.000000000000000000000000043823213688784552759774401836432408964883129404671896074603341390197499461882110486577325809795689457303593798719775255044700530631649120311373256765519065283286129253932314938275311241935429690416819	0.000000000000000000048712122218768271395022190058740586496078101548639055169736640142264540842565972318061707692669532968387740117768302765695621159680439623038746443223178830639802273792849626936765906768891025481103638
18	2.8480358684358016549075949054968996996636446425400303121158259630624213538858218737304396796316485953572570192428672466472643884426946188617386204488144090752267068567411987453652209579665975108614776	0.000000000000000000000000011769402690399144218141594502207410737602477237005834006028153602437509666158775978754289547244778638901718370696958125737926528596316486061991849019362956060685981022531594550978829872988848884667803	0.000000000000000000000000092788394663104747423168455906564963503102677218128489448896181828454602153949882604436351701257834858931565854128215928189098960248266768984120509562584813195370058954762751215868729551902404657145971	0.0000000000000000014842210802346636852039840577950285694315569839304817057619672436480944747103767838007364374451787013351929048406621239110762339989341272604497772622975736319557929718533796828680688594515719055045772
19	3.4304692863149182544156485388711634751128018915569335859481328418639184663976481726913393736191222981318421605856930427008846518817545234548025640061658714688028144840054412541895190296913664704958826	0.000000000000000000000000024234161186021219033388855624033647473467160373542227430378787072534746951079568386992399038601457540493183306496345548892577252081791076856778299400460171531605914905310349747453958854198138272787234	0.00000000000000000000000019685585058425459797157410135812337783507919584475829311338055719726355807284352154280052014774230640622176256916374092587725654708101875088215085863547612898190728978969942727135524078828140076094799	0.0000000000000000071481983227672673512295911564552451916162184663264658493354048356729518985145953714322008350084871296740038289795571016969661175663942906924317259270994685097940282886488473435572462249050262707050163
20	4.1320124001153368735514249793307761901763826831817145623147608567635586297477727425433607306713694616542236329587615834600372097732877361633387902355279031757035341000335586163451322876084831338273714	0.000000000000000000000000049520035107970915579685130348374836845227084922224585849837813485748471667115163662649827557217384457186090584814805360550480267857081343864853623500903021104153535417844333858558211968234144069804341	0.0000000000000000000000004187173069103408454292589810659959348348602276733216309978733988178597457147100826631949777932707462259982900669786218474787872585625458564741894701417437773039475519964342191095214204857019292043225	0.000000000000000023045370223723790678608041757572228290640721896188186817024694944833668694091423187879342144043045254706914231953924990775745001132594178575870053259001189698580407257262301052718058535583402062008347
21	4.9770235643321108021521359618840666072396563492904670680868333668947992278156997321618638209291740768868645984437418366099294746308194374532287789431504984970919106297024710219230751367664605584756568	0.00000000000000000000000010017690949533261790291386600486717567447756952095518371002772178901589495989478756237094112353159142956380786467516501520444957955917461377834754104922526041359874645969110822499364471062839849376349	0.00000000000000000000000089354932343110233381879561890676081210119591288861724165401272339628456041805898277928408295044076482440667594191603452337937071029689934378072694696820484694666393992340417562975624574366018674483501	0.000000000000000062667300063271310983215963959533064736136022494484853165455049531596013358215207532236407392009665477599481945694618017551189692757120258901426454542051588613077984791525031752587668322588402704511436
22	5.9948425031894101481155956305342034179250571298259272789113359279672570182983457975926567525621276886167145631032180317702944572188737562937888457722914171216775610047627309887577853417936449264692053	0.00000000000000000000000020002097050349845860876647550164043340563305152989238808240581323337389636691535209107892436132625368125229153063274397475018513792291157199012247042459419981768110955572913401809178189309319064422157	0.0000000000000000000000019147123003689011431933571427037069291696564496785240126422780796011887788730636646637281814593845834663327432708586071801936562551551605191382738538780280246914869387454294293902503423903403333360833	0.00000000000000015609238098362793380906933075790492398899084293755298599514957166375064249040344614321034483534556843147994243140555240892878890018585931294616100739931157813839918020638255445307932139874698979838836
23	7.2208090183854641574283489404683131519232034507295172433775413888395892509410449307712132440769028821274711498484950815339146835314981153182126739328535712346959579195030810757206030204791809513643876	0.00000000000000000000000039275161783855032761709405956267628385481690461952847045876321292382134736518963727034832597532372709289038404712504420110258175140017117061628599891153599384675156788462573216246394282959876927564089	0.0000000000000000000000041237014261621923332269781333610500648154727499486283895633067416406344555513365406484222183063352926028601472714560050987188880077911175306870836725943745023414740948130908686547169317498153582228248	0.00000000000000037028719252033341017892797828118736537231100312246921755874231892370537228087991328959665009439858448747435027109941583091429010620850229975982733213451666695860392917856943897326399462051480753125233
24	8.6974900261778332791347914638733270962400328007378229607566559136755829137289460393510854423413228433357231768637851881933753197651594696373875127067053937382621048540100842607560226284179341023808145	0.00000000000000000000000075530649554509351971365149437858552168660486132605812714337185096554293343910241409287227977732925744684810917248818990444739482380110255101285125944948193866726588577606517232647208312781376296376436	0.000000000000000000000008935374744545339455106720216139500719229131971978978579018921269672492339903011538562509775717408261188350640440908792555654269613335686259497314940016087471115306938901751644099256031352714140190946	0.00000000000000085483078904319286012063158476173980159026762810436273530031652460987358163059679985387739470605885675558920565430665679306724695121632656536213877863819681667676391241007914537075148790889553236824277
25	10.476157527896648184773488154800727243388029043805991186685289149738254789118866547599899345653142227698449841527256258466877526483793515694415010519876512529684811965504956249856126944884320819950844	0.0000000000000000000000014174246592558533808628493473441620514028631523710152057582597302079453348523085964093059171618534530813406139655123014301778337329112913633203447771051918577339064804713408885679880882960325690529253	0.000000000000000000000019499500694501965939964279623195187001855466418803510496405196686172848675334637992661104424935039001836581481213065855259330109825954127434135823244779039335593311447179849305093342482502994916247273	0.0000000000000019460637879980984279886825611248277244336030276520681403165920378577125680666888701338593537802335827431048858678275240391831328057193044479112442462417409885807507557594712472483904054341578803755306
26	12.618568830660204256568920633419662450802491171465873185846564933218063411621189949721978898869716666496946667236060629753290747961626037659813909611329418036734972630674316958469798282117210552968507	0.0000000000000000000000025939213807891917663458517940088522334932710233896315586674622989296846523101681178474811536178522068945781622499383845600907010233534182784869115353964632133148145964393923521491498970842543299961892	0.000000000000000000000042895678804907569613499878379152623999779774023312919362140220823440861481259295994648539503936678252345285406153786994016756029078992061765983865578157378366833938568885923856703173394844263427870628	0.0000000000000044072411483017217134053027610776399108627321158913828924066816227482164860692039240514156961199492823809485290775606544248513732288397598304269174712568411107554474878986621293369929656809592899752914
27	15.199110829529337171040338922572285973755974373888972294497889618706379114548551856561463211704403706257338792053077143726921505523491771929199360953063423927982004976885370671979219548723083552679108	0.0000000000000000000000046722577995960206563721913741806552100542693251438847253758278870502532945629898179750379127791195724595081730098233470937527152288844030769492653038311564248313663222933993843989377537687425700117157	0.000000000000000000000095183447151318689366598178770412475254680378495724126373406977653428702644982303436076391531097311631371920215012607221548067596230337616534040889251580036790015504478812324822771517101459750668687491	0.0000000000000099892130197936230441099997416573127296520880119380684154957091380465565843446052062380460636560655032005700133252540888730955812863637666053997221108681781825388256849512448548159985296609686104729269
28	18.307382802953682017934231992362856978105591555719138749783053561696883939304495836762653659798991519246249185495992423910554667673620132027562667468442789149731157339211062591067383751273311506752277	0.000000000000000000000008577565355509771204904585863151732491709544853523298303894555168021508318983011786058653908569264529541608407858814912141771536518503503246960552316169941659462537515035003570577797786992696563640038	0.00000000000000000000021308409072562485830999567734349491542384607327127717185554996144712883731110211776483381381237037145331509508644091193423330954439270355196920971200965373847010549952139210302363095793998326366637525	0.000000000000022754788134270434496287168267513973548889866216050956908129053616757313499579610122595965148128449796816203012819996285667562927927403991381084377495833208041251184194686709812789025976305074848706011
29	22.051307399030456670142454556415589757264020041532400790179672917416697160138631976648038617128182735363726519262328020312051989951886831273974364693600354839186863200721983326383518116239179086489814	0.000000000000000000000017383363417672397832388554958604964114287546737139000188097230867758975760754869080495160025716619363068908980279000266585726873195391856311301030852323655865665237434153605112808226574632953818531766	0.00000000000000000000048105109042985762917928708401234469054211039029923132198010745116371055664221644499319965999615899247481266173825260795504676054496048722156422402050112229852574278531187167913591905863847202769295596	0.000000000000052238219597430468023796009675210246620233583938405128140795920495396684204512897116278457962856203014401157678902998145744229146337854335084246247047044076821208731252704435330140584126169433338439697
30	26.560877829466862776632335540735948355613201822637655985153143160500474285443298606749795543534455425230996134535860557139594153902029276149840024519516001581941516699724711294066501498656739443295964	0.000000000000000000000042916668110085958032527165935398230168715235642951239298563519788893225424903026152955320385058966778730146902952548892718569253352303428797686531930773350108543697325939429334665525815043808356220675	0.0000000000000000000010938295473752070954958165301338239706891919333457230924516263725295138592887403441374606879650682735556975886231832104411456099199499856576197600246313188500201252358203650164543042750297147286146684	0.00000000000012103837309186791765517075006814349598823004690395669092146126132995774755781145658535435780361962575668578583895510698239518049343246465668462809855316850450426011191327843700652768787083691822096127
31	31.992671377973834092310338909795267023696208291846069796068560894263133033460060026195013927568332412013097883646470662304361077157504310411016486945378178105491843722424655047089487272015666367189041	0.00000000000000000000013077338819370339483214591831008263811583697005390567741612248356436797670629750158122300470065250356761247801345819988656787393792504894645832412483440087173962101341330129840691347953208558589393791	0.0000000000000000000024998666030897590935291459493458354671394188167586510780199240467867715455577676042288321421131555108373043758011721085560987196331713210944729761368433371231960622062305870399183356999138552683547935	0.00000000000028314278864290632611391906354759300035121862181281463023939202285503380888205617844510363037616751899261684184016521462674162687316233211538123663673043100763156140370437554972869594910591988553532734
32	38.535285937105294070702149979604145171150825306967036808584949878257488105734519144985119335655181255951150785636696588959149077821999677146042157681583396532892415116493850816132430371988823558255354	0.00000000000000000000044942273564412483930954956443675508239089113188152700597958375477944959420740619737406742979001135260444465509796333585581961618624774557787872197475160852470285971503805575946088574858018692111147409	0.0000000000000000000057254368203658820360031699065710583593610462793771382368226441441371368175711804849321987986933600729649138582720669116739003419721230533785525031664455117691408153810981868961686409796118970291397539	0.00000000000066817242468388179877006121229886696119755445303636238182538419368075464531191653331809182135243986813322224485231833372646831684847953098527140428054979071230245381087039011631871739377834611859669952
33	46.415888336127788924100763509194465765513491250112436376506928586847778696928448261899590708975713798415433082282654048205102702874957743773623223950302146509417742671965091629545214608976336693810411	0.0000000000000000000015951252015275139333110147234946715233312672913167292579904041154668479379074980901504345873942775796322838057514344229124309825317992123847698118364697580749723769334920240207506062715779575305910153	0.000000000000000000013091851540685392884981163744972794362108455612634049579191116379232092306443326023367271086744868986544911767949506359480460285632913102751368043949663096132395313058944752649019055392329940751426129	0.0000000000015878991776990991302313089911431155906886530227463536567345792741814069622455502188771298594514055555855842648149331166652878207202420435198835175828674596439904417034069130619755082214850022996854822
34	55.908101825122235893502827688604298694102377288028055241742113811755967334254924284872276933619688524435259406390244338014449393506443447840663261425083245551596683480902575530317208916934869536981403	0.0000000000000000000056162813950024038888309310317021343053036250242391123327751573670121795162989362418401184231107836471486791261973222148987382832541248215161786145893589278850241880318824075070801859397522161523209238	0.000000000000000000029756080046515504367974078279870575191346624757266916406251309910667478555444944546796094538508132466256235991746203559573174571492896430941593429599709491768860873364585179928833942666897409802095412	0.0000000000037911583000743319618878116292428590274680866483081619208105665991523061383148999451633358212044667580438455495959281415872079216726740130767245852918989961135320969600661290078277763147610122578976905
35	67.341506577508213900176652875013072507757980356251451742267978463883149969394923097415561666560558316211730447413931472179760683334590594763868270434519143248053467142184717132226257909564297372355006	0.0000000000000000000080282292592139415877422353550714056104130189326684111720061214209963832865305569082757782908143105495493610157739722929819527560368676379353387152756248261518870388460813729638367962975240632605171314	0.00000000000000000007480468497525582987507026559543452081848960005318206913438295184564709803567607412163862535875355774764834659951789291997118816803910919301675744705223383120178882774636706813665136060253200813777991	0.0000000000090690423326133484302805475777641041529768076962936340990960623121069680814809527693047319993316832705920872393090633927970269628585849290045344253294414347164775847924852409958388465821148176846463607
36	81.11308307896870913211100115358679853659748629575055363869000063080840453475774363162127535907234232330301291198857499375874363937282368858780345254639048003662155702987094613149711327715206323484235	0.000000000000000000012729064373309703434876690809028781483131474539098088454015897946185947660063243993571864503467288717245664526090865212106252381005231082855388895664360167228961533389127600201750120785694332612565024	0.00000000000000000018559728180416111991480649855749354127940246215063477418221158498950144383883124156596853418877864850203321194248667052161989293832860524878675254932842823665901496769312272251781996404011735829343851	0.000000000021678042673395216232100085608600770117769174698911348645067673930842692173582605983103690961076579510758170893780521009600787801401082774055073632221923009548506955475700932355524425492405297288815797
37	97.700995729922529241494338070590034360098980977308605426816656786033770011083744260012302105796146647921682369259980831438430260033940015551140525563852750317768429272528219263652116888144257468523805	0.000000000000000000025366271671019782717904368368557403892286982754624996594167825520088541231499676265702222027956837551365429899133307160585682674852621740452227063403480113847480522403667721268201295020829157703502612	0.00000000000000000044476774995243916196572287486823534965872429626570727253662269588676598323546683716015135695956770509920178043044817705918289941761450533897841490918111321487789130983632376577757548773426183345083377	0.000000000051656289166841612734671919446927584724561021927145610939348076987397705167711279550828365812049132155442418482921525904900370965064087156760822650894252338841428792661102783876136963399701373960477392
38	117.68119524349984594846405887700805965369664121705451917686032322074785817618621488173378591507507964923514237579042041187721141090038395573243160293258595306784230274482103692649174672996435551407976	0.000000000000000000054647761172003896839826500386412519980895875814038091044422927152697016268763143473149685268895537223003323030622524869951668052671266654126541041847900701865111648383971686120781091761300817758433638	0.0000000000000000010481849156509972027593685729869541704996497274262078852871960710342610167034510654672858379299589298233689698924231360960429956756760212436945864261896836530456502407776651846619777806821133963018577	0.00000000012248417875108954464542321440591342065022220915894343786408783172665655726814997345160157005596487796971353796121869949620484780108426693571237508403443542458892328981121913058400661963807939316916138
39	141.74741629268052134529565336673515173205816590216186368127780744348426336002340290404400429087633979556748805336966871557255580226308840566597236494584854172336809522427956389493797920188458411016348	0.00000000000000000012161086984885973677330068253861997516783763406849984781880891420512214349369986773345865451866502868684469244903121600537327716152736374542002455701410162711476069483099732030555367011919005517693857	0.0000000000000000024410983058971438134000257547767152607568665940439711322908149861085643394956094808674592254150281741440468238016904712137066450195803225622869014311837688415211474532412212884525584219486457749855609	0.00000000028864815847016164783598506159502550062468016266927785577575331561725912941806328503733421996220300924351488887039471641887752448883323431604580985782680818658624102674834533318765358914999647654481546
40	170.73526474706906783396742698929639233791415092809773592302222965881676265711013680324998025079645099728998510743118416389905798007856665515210288833347031136443754350247406622677887160000243195184344	0.00000000000000000027408450662837028472925778943003035784964680481272672567343686187486537146597188661333468779179994887596636537468372787386905410553841388550209319421657920470180233638127134754743784089724685620555085	0.0000000000000000056321287074326638578693379504315901210384463837784828131047390839765566639879304507221869110246517305548378783172667353012987374127135678997973030596546127329027894077175133983416888507853846524090817	0.00000000067565956856337080299442459294676224632492648181123177194483203370303638478408481356887473440131705783933904833147191425856658501815589993498404592107276814650582936516898010439761358228892274413188844
41	205.6512308348651389016840759049125985678501624192599428017365996683738277409209264244843515880397726427826905743022588678434713467828946728520413985062188121241034860811593394153653980787295967775781	0.00000000000000000061994435611177473011911089296647545498888205384148045289708763862617106794196763668820229574725307859884829391545658320410815963002400057551417422189861419721817473228017419020978006558163691004396118	0.000000000000000012896503427212519459099602422622469754392268715134804284802424648902174860543019456240248098323550747351234761491291410443858335389728882302698101046311387861917044677045486643756587165899435039650139	0.0000000015707723989230765048581611166536103382426397757953084567636986463330526257383889912996663572874899460105206772417489443971793155337583109734652697178273919647594482485048496526952338727987930390909261
42	247.70763559917108672450542775363745877406468226163691277145225546281910753283448648445450890437037381062888590824694207857642770908677707503163278298201772627762072649292021189010095260390366007261089	0.0000000000000000014015497248454329684999714747391870977086771750037278093894309682098082862695094399599104102289986307271129039476788525196102566664555611434920895438792324721227123189463042526393141694739837664254361	0.000000000000000029348925710853513036793509479091085371557550590873633822813682942641899720642494010276040329047210399505025458217489338407258663113944075995034337659661324051546612835479553285452713541076020345645608	0.0000000036277714162470665392985730179941196113105302295587725889402477468664428483846026229824866160604038053968541111189461210892762845338013826774484242793697777304899658177725728128257850460440042543604976
43	298.36472402833391414942003341827984123184228363948422454905031866467289268867701403106129839346248717509367313665510349957250311188873651991058943783868354653056487838632081631146112026698508695699507	0.0000000000000000031618694046461180470089252490671772017741194523504071684876145589007757711920099965607775264725524646714464441343055241274266994820280000912010485434930102346924686503060982895826784892459956671416708	0.000000000000000066454488796919462446375882588432567246952446321663546242083964959147816565373491544424017492153277605208063249984276578758683600718021836029625597607999078831108099269817490434135006001816068466396878	0.0000000083276643322081871786211281647848251318225320910710675511991737738088533448692358019707881106320781590478589255035178299268766658569707836502870378827748400383545177589759025791303451246986405574752177
44	359.3813663804627302188167229038422636503864502786849759531896641438903732270999503606734158403454868575257728622166641451680863207670217486885422980321901619978051811926235099874371110310648817020401	0.0000000000000000071145599719961553047509245214751302083734856901518786867374141675660266295157849668827605511842576794707380630157852298608200918703286870862463514461746853799747857040654508589883089581089721218616523	0.00000000000000014985123568311994513387958506452561345505942691810542409471652818856601716422990334512353846703291125658381524995849563833674645554651087241473586635647886461222223929267879848415888473010180696346182	0.000000019012021150941367773457803311312639141578008107959148348096867220727595495592450889290136120667668848397165695720790096725894456041230124377174550864866333986228559787125350929204418363693960432548701
45	432.87612810830583474021368863988989449998803438997042700904833390818404157536295443856522277503221011195987312316795326098292890647992485933702046168029557843809757656922597342876622474029984000028343	0.000000000000000015967040799557889972284838570617465637250003803636501511203277236832239437414140331807504646636594941102374358742651346899997023665292849552844419897707004482817519236504404668144650280599964130902204	0.0000000000000003367499291945152772240994350888479340542672535526984616637395431842805845475330752153763169304574129009802237181467410220709576623833630358742068425944880857380668013237374168539615466629291065184596	0.000000043194916041121226739423622386088226428275421604904644015473912129579102922869183978221132578246878825089962411972386016958495655930360042796937871247988012770116997583886240667237832571562634423206579
