	m6	Whl2l3	Whl1l3	Whl1l2
0	0.1	5.3671645769086589075745947947579724465952765246685116401906493783092400302606769e-36	1.68096411426185090793273075643163610517758156693869382305057710000207450482162e-33	2.0470455742220147365291389803316427620952009021618195833550453721059758890835755e-37
1	0.12033778407775895498239640770431763786298404250453128277430639102473632896813104	7.772298054335391190939701857265061473138275941677894176321135074324133823896362e-36	2.4342344509646898084125225875011461287587160900500169459014640323626969310801012e-33	2.9643631654432376224500475234134233159468458848347288420465026182577574275978131e-37
2	0.1448118227674533666352114050535057466308525408301496112587129039799224385673547	1.1255216412020032665372951126735145144388410188339279654171714028169292922666144e-35	3.5250585410805548713685225898149198370230233736964390308748186750795477411448078e-33	4.2927471516875286079380728220853162286139774636585830788540300205680903746833577e-37
3	0.17426333860096501471714050368858326275344393605772895444378037149488747271744414	1.6298893652715457436701219144766036745487726063959804192859145676593465131294565e-35	5.104699924317137240683845843468080007730483810678402822135677939260063632095112e-33	6.2164036335442202727049527935942471630023880711266966578831433946368870020707666e-37
4	0.20970464013232325233942615801676567577466555516317545286211947428272059349197792	2.3602731770943786857237855440996730946313594418984032262624783631850683121677294e-35	7.39220561617663934623651919347219122290835318473988057772408153413615166009482e-33	9.0020845898494008035465571785815606577553857286235881585738125832373920146829154e-37
5	0.25235391704347660629848322524084291725319790219501911106406412803806382359604405	3.4179544481928795686969266698951062089708194120629621101798776992251491653998504e-35	1.0704780624618381875884017983874451430375912599841738453846842757578204028851605e-32	1.3036077950996596325068328822097568850446937098581478248716782654729977407888041e-36
6	0.30367711180354583332815008889520565909335908898849948054461381899839518069084088	4.9495999449445067420154189296438325358685535259656977079666862111058674145583167e-35	1.5501773327109013687815829613329993744938288194955117649695534673078926539546724e-32	1.8877773349343608107637712733318762441767396407895617088300085050081519132889425e-36
7	0.365438307095725637910590077455332094869746999496986712366473307851666037465686	7.1675991815883733013164971456137153935468580228077530214942635785785987982785204e-35	2.2448370449642391178140636886961839869867296196548875722849502217726982380539938e-32	2.7337231150612340356144651494694766682386490432520676322047507545397028283294649e-36
8	0.43976036093027200008446483656661370205864648958772811970946895253599695009909159	1.0379514615556801981051782119725302005059761012610708717126250385576538514728558e-34	3.2507832795872912391318484017794483973148757672654149939002985758340946997120418e-32	3.9587510545773618188723065047455830377239738683932306007998940743716758900481527e-36
9	0.52919787359584417116031727749057727682839012227009734171767126635992309031477458	1.5030727596308871820398310068042907819883778773419640860737303981577677482446442e-34	4.7075059155493899228153317363805395928937150037461569575895801433998737898541453e-32	5.7327331796074043355594447732444102847199490050931518246266207891528324974089851e-36
