	m6	Whl2l3	Whl1l3	Whl1l2
0	0.1	9.8250020998054788347153716708575585181018742974031047801022995683882795585395502e-48	3.0773550111553604487978342574334154652570436947605726113530368809175808663303329e-45	3.730179266252555106619665546880184540470346127103778950075210555618320668853237e-49
1	0.12033778407775895498239640770431763786298404250453128277430639102473632896813104	1.4225802798298971376381162117721495194324475457498091276603086263990530147659364e-47	4.4557404614483698608066992407569981614189538611787409031519435391960685296156394e-45	5.4018094772700619283214617853885451194943723446423318837781051533277063772327876e-49
2	0.1448118227674533666352114050535057466308525408301496112587129039799224385673547	2.0598085333222770467169840917235247303316920476531023561189077913240773389428508e-47	6.4516093894900186195649034194326643291287527804915860368263108816958144276055861e-45	7.8226019452981817253036639999153526057856249102838493576303780485522813001602414e-49
3	0.17426333860096501471714050368858326275344393605772895444378037149488747271744414	2.9825330730080689928650382447015789612023617198917382229527172762560995774007685e-47	9.3416690229330621934473340442856861914487076462100970072190042964275985073154833e-45	1.1328347663324055199583264475152087126578687813151529426136323732139771704231806e-48
4	0.20970464013232325233942615801676567577466555516317545286211947428272059349197792	4.3187231742077387906489954709267464920335572899074762209741727022555278509339323e-47	1.3526715805796560898146859793634622461451820021964483945218709938106520926779815e-44	1.6405392002640746238113925664463544884892747641430201939710574264809640387814803e-48
5	0.25235391704347660629848322524084291725319790219501911106406412803806382359604405	6.2537680370490900414067048870726337207840156792627498027092636507261769570027001e-47	1.9587374908744473261476757795421827011684371105905420931450106140185745543445269e-44	2.3758183220051308864309670863699089297412798894566210050116571707105660433127732e-48
6	0.30367711180354583332815008889520565909335908898849948054461381899839518069084088	9.0563011571032608660202114467193070158497707409077323900459221747229166553964151e-47	2.8364969166180248475283556151883672584198075791358787310652848042067989164880721e-44	3.440717456906915380692847779045461468787335579914243696105176924030588989116885e-48
7	0.365438307095725637910590077455332094869746999496986712366473307851666037465686	1.3115698858507854459766619650059712743494731869962031819857971872122493667800628e-46	4.1078937713277779250438050256022557510624582929946187855105658238997715037311215e-44	4.9830766920618120337007297368554889623307632500222937193041478820434545998493302e-48
8	0.43976036093027200008446483656661370205864648958772811970946895253599695009909159	1.8996589231988732531028397599980391528649751063075257539359912589893363490805815e-46	5.9497503543541672065309325456247501847553397930207591087084787463572361250160457e-44	7.21711974679190292439862017190477362047819316370439638611119136469448154523624e-48
9	0.52919787359584417116031727749057727682839012227009734171767126635992309031477458	2.7518203863681519601525437479744977175893627147407186223185129640999729406650111e-46	8.6186093430467107331012897810023100429413193838069024656758375569427708772052531e-44	1.0453337049267239462514704816576410755695808585238443106022368620356512475344783e-47
10	0.63682499447185872796468441391873268353005743782983482379558617019433473831843864	3.9870122305489064366478037984598142546884506735448479355917927076165326704843711e-46	1.2486963005770195986873118604964154141896654294651496030100586510902529692746229e-43	1.5141895912544921716163638799004923319221479375395888510789137739748170906674948e-47
11	0.76634108680074575761131056658099408993427905435896941538096760624319727662166197	5.7781544701814810650648092935173785076831650356013648795547279929808577926952887e-46	1.8096225678511767706958721269660806849899305775733495315051340055412691274766639e-43	2.1935774958904536605542401027111951700086298099882757096002873561957342397306978e-47
12	0.92219788233343276088046174199209634776970977786144753232908689963924455547021632	8.376971139067991533841499222757508254752807378876294909531959413752347406374914e-46	2.6234452150679678495771203202630527801036597421731213234341089058188235894533006e-43	3.1782730574912375265901299212456054931995229780268487957505032996460758609732994e-47
13	1.1097524964120719117458335244039879849180874182170492458366756414592850042927983	1.2150614225000452482383169322806830144613472406385594669381962326212523481299926e-45	3.8050872806894656161062493159037567116479744610824576102300421123951120055769685e-43	4.6059548411329459693052870192682191062009757817524350753714406588733670670511659e-47
14	1.3354515629298987911824550830594025799368375484502698251213117071107062257926061	1.7635976240543273565411883240988089774449518318544642934161454240746488265040779e-45	5.5225664253538819471342166778073495320015690057577486960073758559276732997472813e-43	6.6768581044850677927168604977201288710675810710360900908969706947936680964501917e-47
15	1.6070528182616388583821230778856563285866781166675335244162337528738288877671594	2.5620838752029278426008852536275952538188965905753160877663538043558509945803886e-45	8.0223447437658663897857140461097032537707356878089659243866011276938621174993752e-43	9.6826555275726725443682216525992981067922383170656096594745186962580649590731743e-47
16	1.9338917504552310017553456801290095608861427504689827649515231431945100593644192	3.7266248546262958166433451222713046371415010613407968774095126474235917718876284e-45	1.1667528300151338118621442838311870731366403666276888917886306551836299478045373e-42	1.4049106175987650053878212885844350470254776986367802604751977997650082195252905e-46
17	2.3272024789604089152381450436179930870990384663080580621179034794120270834684786	5.4293160469129149448978474313371359399791643334562687039211117920290876876244556e-45	1.6996073333811044380269968530894900290560577534252406397127533490854686480563844e-42	2.0399437113272149956971232201036906573146127588739360938845230971892208064991901e-46
18	2.8005038941836306539000596681205401651183406254758088841619264460435165186743223	7.9270907997801281958019289798578345545414164795845492109979439821478712396277219e-45	2.4810650013784933957443310604226962962548025716856730902412021302680391406019906e-42	2.9649295654630430224252923600986746628258437800010381839996554899986370613371188e-46
19	3.3700643292719285820065490690695714886795767071667989478605535437210254806143057	1.1606986932919611718425186515930089863870690852189612722675314441009709358028665e-44	3.6319480317851845722572499378319303653468686384940837273593663516605088201146575e-42	4.3150420442578503833870588530664299535942146830281128715928003505147326236952829e-46
