	m6	Whl2l3	Whl1l3	Whl1l2
0	0.1	1.5313170546364088213202714561854323309357527187980464815027202132237210212528681e-46	4.7959965429631529126269208152621300154903302713914170093327683019018224775609824e-44	5.8418190277770268922611052082194159908407191999593828352630342309881686566873754e-48
1	0.12033778407775895498239640770431763786298404250453128277430639102473632896813104	2.2175636549681731440305310390608154153970055360190845464608690264753679852997837e-46	6.9452602163489123899356846613828879679822462297850425370632904912851386871256994e-44	8.4596311959548522321251073596259692390060284611043437634798947371052022044864874e-48
2	0.1448118227674533666352114050535057466308525408301496112587129039799224385673547	3.2113399047575019382626932241920064903129855193378644259621729847789401921382746e-46	1.0057676039255385434504296199760395567167323012857804731500519971916545023689933e-43	1.2250521447585841229440754475491460075868819012612250304624138247248567320252756e-47
3	0.17426333860096501471714050368858326275344393605772895444378037149488747271744414	4.6504554418270476994599015214183601019851019609618776261558490140271645002626968e-46	1.4564849903528843148688771147282711428183385249415952347280320097686414092476917e-43	1.7740156296939527197555829581173898140070939580630920393533644255946835874579197e-47
4	0.20970464013232325233942615801676567577466555516317545286211947428272059349197792	6.7344706428180129184538184082840335147229679332237746105370747108336169150099412e-46	2.1091785273322326491618943703146223304739504273186082658092363765104586362838921e-43	2.5689751605344332518527046877833025813465246078322594219394730694496096261534769e-47
5	0.25235391704347660629848322524084291725319790219501911106406412803806382359604405	9.7523620929770785613567880789150628083172075846520274121891199448002293572549551e-46	3.0543529440492358471254345560510636960769389387145720323611686208834820810560836e-43	3.7201614878402904702109511249264082588799244153817130394798069224640710152332193e-47
6	0.30367711180354583332815008889520565909335908898849948054461381899839518069084088	1.412257845593292359321414583707785036303771050884813869874009003907285246894765e-45	4.4230626197915820931813650838684678134031144501616423756206570915440536984618997e-43	5.3871971124745529100111128836795490034922130603836066199614710461099332461829976e-47
7	0.365438307095725637910590077455332094869746999496986712366473307851666037465686	2.0451031767751720538870782769483076837394686911104521586014511982295069361641967e-45	6.4050742374173588750447871376723715856302850283114986635617837174496343648303352e-43	7.8012248903326917256193320334778489464576136283577673240335913327354476559996237e-47
8	0.43976036093027200008446483656661370205864648958772811970946895253599695009909159	2.9615046598487869621583770184626234875525606345958794293038035302566508995816544e-45	9.2751595693854859147096861355756583157119089351215237986499855449377025162959621e-43	1.129694807768281424986965010325650203820737253555362156691238822951466537662642e-46
9	0.52919787359584417116031727749057727682839012227009734171767126635992309031477458	4.2884869823746146456065558755190094843788073688600922113366588611109173992155786e-45	1.3431152653604145040643910948855577260650920415599565477404516008552653416766179e-42	1.6359018508354249376875562652253349005529727002505166022284698409952969432725202e-46
10	0.63682499447185872796468441391873268353005743782983482379558617019433473831843864	6.2099514114409102291001252888791282085893665026475232446454015860692748398090789e-45	1.94490253117392173039977929786456563671277235487633680357560617072511644917917e-42	2.3689192978569901566077817358598016056950899943752766163038241720474495847664229e-46
11	0.76634108680074575761131056658099408993427905435896941538096760624319727662166197	8.9921167565142874497382123181816520173938986988057634764335724270504603240791512e-45	2.8162571907411026796306617632999413859942887302885103795206373052662456679961971e-42	3.4303545393950218389136595661096395301143747588803693578032931993758169403217647e-46
12	0.92219788233343276088046174199209634776970977786144753232908689963924455547021632	1.3020314953864076450526823262895550312332238154062970262891889696775373809652298e-44	4.0778661788535148187109082048884431211639017379501275503067248916932758042124164e-42	4.9673165432935500434782274796790383277228002265955261727543418459000710672869193e-46
13	1.1097524964120719117458335244039879849180874182170492458366756414592850042927983	1.8852185207302126650005793114455716396910006187906464086792875018689884743180994e-44	5.9043862432041626317218808444987885613743371745400372427771688367765185607861322e-42	7.1927756193059611989271340722140373696793230366931107129147891314839361992391754e-46
14	1.3354515629298987911824550830594025799368375484502698251213117071107062257926061	2.7294529332323250252675439649684725624316103019324680937464552237890773709185662e-44	8.5485190643990635183091178744214923687126267309508322796730709086619465571686045e-42	1.0415017015288809716908745724644123659758031923121265174216166476887369922507145e-45
